Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta	hidden_rate	Q[1]	Q[2]	Q[3]	Q[4]	Q[5]	Q[6]	R[1]	R[2]	rate_01	rate_10	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta
645	1	27.76867	0	27.76867	0.352971	0.0469289	0.0178947	0.561155	0.0746078	0.028449	-1.04137	-3.05912	-4.02325	0.46361	0.0008202755	0.000336074	0.000233463	0	0	0.00011663	0.000233203	0.000820276	0.000820276	0.0003360743	0.0002334629	0.0001166299	0.0002332028	0.460245	0.0893632	0.15336	0.079134	0.149026	0.0688718	0.0361083	0.0202374	0.0440563	0.0387375	0.021711	0.0472643	-3.32123	-3.90022	-3.12229	0.07028648
646	0	27.60351	0	27.60351	0.404017	0.0224772	0.00532511	0.10738	0.00597398	0.00141531	-0.906298	-3.79526	-5.23532	-1.325086	1.212524e-05	0.000131152	0.000252681	0	0	0.000156482	1.37838e-05	1.21252e-05	1.21252e-05	0.0001311516	0.0002526813	0.000156482	1.37838e-05	0.0780917	0.282549	0.048611	0.127766	0.178888	0.284094	0.119704	0.211428	0.545136	0.204742	0.361628	0.932407	-2.12274	-1.55387	-0.606719	0.536733
647	1	23.94295	0	23.94295	0.15426	0.00598083	0.109741	0.0206051	0.000798886	0.0146586	-1.86912	-5.1192	-2.20963	-2.013096	8.903435e-05	0.000119597	0.00100805	0	0	0.00056946	0.000101382	8.90344e-05	8.90344e-05	0.0001195967	0.001008051	0.0005694601	0.0001013822	0.164756	0.115897	0.0491868	0.0848306	0.437232	0.148098	0.0240887	1.61207	0.0733898	0.0301727	2.01923	0.0919259	-3.72601	0.47752	-2.61197	0.2251979
648	0	22.94132	0	22.94132	0.017219	0.113253	0.000892383	0.00556594	0.0366083	0.000288457	-4.06174	-2.17813	-7.02162	-1.129348	0.0007719891	0.000284242	0.00109056	0	0	0.000178577	0.000188647	0.000771989	0.000771989	0.0002842417	0.001090555	0.0001785774	0.0001886471	0.160911	0.297451	0.215781	0.0298336	0.0857633	0.21026	0.332503	0.053114	0.0867561	0.665301	0.106275	0.173589	-1.10111	-2.93532	-2.44466	0.6935902
649	1	22.33317	0	22.33317	0.0015887	0.0242777	0.014126	0.00360067	0.0550235	0.0320156	-6.44484	-3.7182	-4.25974	0.8182043	0.0002603912	0.00104517	0.000901477	0	0	0.000198622	9.95157e-05	0.000260391	0.000260391	0.00104517	0.0009014773	0.0001986218	9.95157e-05	0.12779	0.0399024	0.0855623	0.00139887	0.069304	0.676042	0.0350451	0.0733882	1.0224	0.141773	0.296888	4.13605	-3.35112	-2.61199	0.0221499	1.397592
650	0	23.17093	0	23.17093	0.0360938	1.30852	0.0505312	0.0429887	1.55849	0.0601841	-3.32163	0.268899	-2.98516	0.1748162	0.0001784387	0.000247584	3.11886e-05	0	0	0.000775788	0.000628966	0.000178439	0.000178439	0.0002475844	3.118863e-05	0.0007757884	0.0006289659	0.20684	0.0592305	0.144417	0.281179	0.0686805	0.239653	0.0391544	0.112101	1.20077	0.781605	2.23777	23.9698	-3.24024	-2.18836	0.18296	2.993835
651	1	23.03088	0	23.03088	0.0963317	0.635875	0.112884	0.0815971	0.538613	0.095618	-2.33996	-0.452754	-2.18139	-0.1660036	0.0007148447	0.000294443	0.00119459	0	0	0.000215641	6.07397e-05	0.000714845	0.000714845	0.000294443	0.001194588	0.0002156405	6.073967e-05	0.0860107	0.325132	0.146275	0.00378939	0.217695	0.221097	0.02617	1.66925	0.1679	0.181852	11.5994	1.16672	-3.64314	0.512377	-1.78439	1.938578
652	0	17.14647	0	17.14647	7.6864	0.00566494	0.0125644	11.2779	0.00831194	0.0184352	2.03945	-5.17346	-4.37689	0.3833957	0.000494264	0.00116683	0.000735498	0	0	0.000386745	3.82997e-05	0.000494264	0.000494264	0.001166827	0.0007354982	0.0003867452	3.829973e-05	0.0749279	0.169269	0.578918	0.0751915	0.065817	0.0358768	0.0219794	0.812704	0.111507	1.79994	66.5541	9.13159	-3.81765	-0.207388	-2.19366	4.405404
653	1	18.84193	0	18.84193	0.00897063	0.388903	3.90703	0.00191417	0.082985	0.833692	-4.7138	-0.944425	1.36278	-1.54467	0.0007108401	0.0013215	9.59794e-05	0	0	0.000237465	0.00122913	0.00071084	0.00071084	0.0013215	9.597945e-05	0.0002374648	0.001229127	0.265116	0.210809	0.207841	0.123573	0.077319	0.115342	0.00851897	0.0054192	0.00932792	0.0102738	0.00653552	0.0112494	-4.76546	-5.21781	-4.67474	0.1873041
654	0	28.12647	0	28.12647	0.0757808	0.133042	0.0504968	0.0296126	0.0519885	0.0197325	-2.57991	-2.01709	-2.98585	-0.9396443	9.755762e-06	0.000248049	0.00040479	0	0	8.6091e-05	0.000781356	9.75576e-06	9.75576e-06	0.0002480485	0.00040479	8.609098e-05	0.0007813562	0.0992077	0.155503	0.119043	0.0290054	0.425365	0.171876	0.0106406	0.139797	0.0584583	0.0112445	0.147732	0.0617762	-4.54308	-1.96756	-2.83944	0.05520443
655	1	25.79947	0	25.79947	0.235799	0.0382943	0.219363	0.0879666	0.014286	0.0818351	-1.44477	-3.26245	-1.51703	-0.9860232	3.405795e-05	0.000109851	0.000792611	0	0	0.00102315	0.000458359	3.4058e-05	3.4058e-05	0.0001098512	0.0007926112	0.001023149	0.000458359	0.272513	0.223992	0.206871	0.0529653	0.0298235	0.213834	0.0246316	0.0553329	0.0539965	0.0417169	0.0937138	0.0914503	-3.70373	-2.89439	-2.91884	0.5268776
656	0	22.98593	0	22.98593	0.00841572	0.00988309	0.0211038	0.0191745	0.0225177	0.0480832	-4.77765	-4.61693	-3.8583	0.8234786	0.0001288008	0.000578817	0.00108774	0	0	0.000369197	0.000177826	0.000128801	0.000128801	0.0005788166	0.001087739	0.0003691965	0.0001778263	0.115903	0.15051	0.164015	0.0534538	0.232706	0.283412	0.0727488	0.0127785	0.0448148	1.12636	0.197849	0.693862	-2.62074	-4.35999	-3.10522	2.739735
657	1	25.77511	0	25.77511	1.2063	0.0434411	0.0251643	0.45158	0.0162622	0.00942028	0.187559	-3.13635	-3.68233	-0.9825625	0.0003468144	2.57472e-05	0.000114808	0	0	0.000226108	0.000133542	0.000346814	0.000346814	2.57472e-05	0.0001148079	0.0002261082	0.0001335423	0.0894114	0.324179	0.112557	0.130153	0.113755	0.229945	0.132183	1.56628	2.30099	0.15797	1.87185	2.74989	-2.02357	0.448705	0.833338	0.1782222
658	0	21.37345	0	21.37345	0.18336	0.095075	1.46734	1.01745	0.527563	8.14215	-1.6963	-2.35309	0.383452	1.713602	0.0002311887	4.13196e-06	0.000887521	0	0	0.000382135	0.000998166	0.000231189	0.000231189	4.131961e-06	0.0008875206	0.0003821351	0.0009981658	0.153681	0.0285448	0.12921	0.126563	0.34218	0.219821	2.70935	0.292277	0.396617	4.58221	0.494316	0.670781	0.996709	-1.23005	-0.924785	0.5254731
659	1	27.15494	0	27.15494	0.00595581	0.21623	0.0326539	0.00211875	0.0769226	0.0116165	-5.12339	-1.53141	-3.42179	-1.03354	0.0002410706	8.24734e-05	2.71757e-05	0	0	0.000351055	0.00102528	0.000241071	0.000241071	8.247342e-05	2.717566e-05	0.0003510555	0.001025282	0.312962	0.0229079	0.270714	0.2171	0.0640917	0.112224	0.0644257	0.0975752	0.0380206	0.0700663	0.106118	0.0413495	-2.74224	-2.32713	-3.26963	0.08393015
660	0	22.13797	0	22.13797	0.00849104	0.0996709	0.550251	0.0394754	0.463376	2.55815	-4.76874	-2.30588	-0.59738	1.536665	5.430689e-05	0.000192037	0.000256668	0	0	0.00135792	0.00108059	5.43069e-05	5.43069e-05	0.0001920373	0.0002566677	0.001357923	0.001080594	0.0393326	0.3897	0.350017	0.0439156	0.138133	0.0389014	0.0290985	0.985148	0.0843675	0.0679488	2.30045	0.197009	-3.53707	-0.0149637	-2.47257	0.8480684
661	1	26.14357	0	26.14357	0.206695	0.136029	0.0286819	1.36473	0.898148	0.189375	-1.57651	-1.99488	-3.55149	1.887464	1.513732e-05	1.22164e-05	0.000586722	0	0	0.000109694	0.000487697	1.51373e-05	1.51373e-05	1.221645e-05	0.0005867215	0.0001096945	0.0004876966	0.0269709	0.046	0.254147	0.0915457	0.060284	0.521052	0.00632894	0.00773211	0.064086	0.00899386	0.0109879	0.0910706	-5.06262	-4.86237	-2.74753	0.3514094
662	0	25.82456	0	25.82456	0.188269	0.0862467	0.0344423	0.086363	0.0395632	0.0157994	-1.66988	-2.45054	-3.36847	-0.779313	0.0004896902	0.000409764	0.00121144	0	0	9.27866e-05	0.000167858	0.00048969	0.00048969	0.000409764	0.001211437	9.278655e-05	0.0001678584	0.123976	0.111952	0.171261	0.260937	0.00816733	0.323707	0.188041	0.524272	0.0177909	0.236621	0.659717	0.0223872	-1.6711	-0.645744	-4.02907	0.2297995
663	1	25.60635	0	25.60635	0.326826	0.315847	0.0186593	0.382861	0.369999	0.0218584	-1.11833	-1.1525	-3.98141	0.1582422	2.32417e-05	2.27142e-05	0.000104927	0	0	0.000475268	0.00138412	2.32417e-05	2.32417e-05	2.271423e-05	0.0001049265	0.0004752677	0.001384122	0.043323	0.105329	0.352363	0.217646	0.132565	0.148774	0.0308822	1.4183	0.0146146	0.0379236	1.74168	0.0179469	-3.47757	0.349458	-4.22573	0.2053909
664	0	24.31162	0	24.31162	0.54836	0.0847728	0.082579	0.110428	0.0170714	0.0166296	-0.600823	-2.46778	-2.494	-1.60257	0.0002101116	3.07257e-05	0.000165429	0	0	0.000555884	0.00113326	0.000210112	0.000210112	3.072572e-05	0.0001654288	0.0005558836	0.001133258	0.718533	0.0971135	0.0240363	0.0615895	0.0213998	0.0773283	1.02397	0.0144041	0.470903	1.1398	0.0160335	0.524172	0.0236894	-4.24024	-0.753102	0.1071661
665	1	24.63866	0	24.63866	0.0160234	0.0206018	0.000300325	0.00855588	0.0110006	0.000160362	-4.13371	-3.88238	-8.11065	-0.62743	0.0005679332	0.000455405	0.000222117	0	0	1.1055e-05	6.41968e-05	0.000567933	0.000567933	0.0004554047	0.000222117	1.105503e-05	6.419675e-05	0.117367	0.0758277	0.116997	0.216385	0.0549475	0.418476	0.0107863	0.0636813	0.0972996	0.0152741	0.0901766	0.137782	-4.52948	-2.75386	-2.32996	0.347879
666	0	24.91143	0	24.91143	0.0234207	0.139889	0.00263636	0.0184941	0.110463	0.0020818	-3.75414	-1.96691	-5.93836	-0.2361656	1.012079e-05	0.000348179	8.19389e-05	0	0	0.000685565	0.000677567	1.01208e-05	1.01208e-05	0.0003481787	8.19389e-05	0.0006855649	0.0006775674	0.171681	0.181076	0.104946	0.125296	0.355498	0.0615037	0.11036	0.157675	0.0269043	0.793174	1.13323	0.193365	-2.20401	-1.84722	-3.61547	1.972294
667	1	21.31225	0	21.31225	0.310496	0.000741654	0.0423696	0.0685913	0.000163838	0.00935981	-1.16958	-7.20663	-3.16132	-1.510006	5.296965e-05	0.000523362	0.000151405	0	0	0.00150097	0.000702152	5.29697e-05	5.29697e-05	0.0005233616	0.0001514047	0.001500972	0.0007021523	0.0772994	0.0550359	0.108342	0.666163	0.0793693	0.0137911	0.0798081	0.260975	0.00606753	0.0879629	0.287642	0.00668751	-2.52813	-1.34333	-5.1048	0.09729074
668	0	21.65446	0	21.65446	0.0581458	0.00452116	0.0332168	0.0962658	0.00748519	0.0549936	-2.8448	-5.39899	-3.4047	0.5041592	0.0002364673	0.000229891	0.00121304	0	0	0.000350209	0.000567731	0.000236467	0.000236467	0.0002298913	0.001213039	0.0003502088	0.0005677313	0.158505	0.130738	0.0935748	0.104519	0.457824	0.0548397	0.230221	0.00130314	0.0555889	2.02558	0.0114656	0.489094	-1.46872	-6.64298	-2.88977	2.174571
669	1	20.61695	0	20.61695	0.0566842	0.394934	0.0229501	0.0448404	0.312415	0.0181548	-2.87026	-0.929036	-3.77443	-0.2343876	0.0001077233	0.000583688	0.00117245	0	0	0.000493667	0.000759464	0.000107723	0.000107723	0.000583688	0.001172448	0.0004936672	0.0007594645	0.120695	0.0172094	0.078303	0.157775	0.604484	0.0215333	0.0110047	0.818035	0.00344488	0.131256	9.75693	0.041088	-4.50944	-0.200851	-5.67087	2.478828
670	0	24.73627	0	24.73627	0.345582	0.211238	0.356049	0.0880866	0.0538433	0.0907548	-1.06253	-1.55477	-1.03269	-1.366909	2.076724e-05	0.000192897	0.00144967	0	0	0.000174536	6.50463e-05	2.07672e-05	2.07672e-05	0.0001928969	0.001449667	0.0001745357	6.50463e-05	0.00358877	0.350843	0.0329972	0.0253166	0.498241	0.089013	0.0138441	0.0534314	0.00493996	0.02873	0.110884	0.0102517	-4.2799	-2.92936	-5.3104	0.7300845
671	1	22.77303	0	22.77303	0.00227284	0.113824	0.228093	0.0147309	0.737728	1.47834	-6.08673	-2.1731	-1.478	1.86892	0.0001535426	9.68283e-05	0.000346081	0	0	0.00132642	6.73703e-05	0.000153543	0.000153543	9.682829e-05	0.0003460814	0.00132642	6.737031e-05	0.521643	0.0221023	0.184722	0.0337809	0.0785044	0.159247	0.00747554	0.014169	0.0411931	0.0246374	0.0466973	0.135762	-4.89612	-4.2567	-3.18948	1.192631
672	0	23.35777	0	23.35777	0.00236846	0.0133291	0.00556172	0.00129843	0.00730723	0.00304903	-6.04552	-4.31781	-5.19185	-0.6010848	0.0001884991	0.00134449	8.07928e-05	0	0	0.000766667	0.000194469	0.000188499	0.000188499	0.001344488	8.079285e-05	0.0007666668	0.0001944692	0.0104725	0.0287449	0.544074	0.0468104	0.340883	0.0290158	0.0327601	0.718948	0.0349926	0.0422309	0.92679	0.0451087	-3.41854	-0.329967	-3.35262	0.2539382
673	1	16.14477	0	16.14477	0.0287671	0.24545	0.0359338	0.0089891	0.076698	0.0112285	-3.54852	-1.40466	-3.32608	-1.16322	0.0002160337	7.80571e-05	0.00146612	0	0	0.000137658	0.00309934	0.000216034	0.000216034	7.805711e-05	0.001466118	0.0001376576	0.003099337	0.0337598	0.0443602	0.0583304	0.396522	0.159848	0.30718	0.434885	0.0039733	0.0371417	13.9096	0.127084	1.18796	-0.832674	-5.52816	-3.29301	3.465254
674	0	18.70765	0	18.70765	0.000223773	0.18745	0.370091	0.000151239	0.12669	0.25013	-8.40488	-1.67425	-0.994005	-0.391769	0.0004427866	0.00044524	0.000922263	0	0	0.000180148	0.000200008	0.000442787	0.000442787	0.0004452404	0.0009222625	0.0001801484	0.0002000076	0.00860986	0.153606	0.233042	0.0159179	0.51261	0.0762143	0.00124808	0.473699	0.0911685	0.00978053	3.71211	0.714437	-6.68615	-0.747184	-2.39505	2.058785
675	1	24.41459	0	24.41459	0.00645988	0.0371607	0.0149006	0.0727705	0.418616	0.167855	-5.04214	-3.2925	-4.20635	2.4217	0.0005105865	0.000389677	0.000209084	0	0	0.000308221	4.64771e-05	0.000510586	0.000510586	0.0003896774	0.0002090838	0.0003082208	4.647709e-05	0.0124487	0.491191	0.249494	0.0409257	0.0297904	0.17615	0.202245	0.0358213	0.0227967	0.391901	0.0694127	0.0441743	-1.59827	-3.32921	-3.78114	0.6615277
676	0	21.52165	0	21.52165	0.00614839	0.380915	0.00939399	0.0113565	0.703577	0.0173514	-5.09157	-0.965179	-4.66769	0.6136017	0.002117399	0.000316005	1.39328e-05	0	0	0.000569004	0.000610677	0.0021174	0.0021174	0.0003160052	1.393277e-05	0.0005690041	0.0006106769	0.0191798	0.278685	0.124052	0.0602674	0.323437	0.194379	0.0522021	0.0124249	0.00620536	0.0962543	0.0229101	0.0114419	-2.95263	-4.38805	-5.08234	0.6118716
677	1	16.63438	0	16.63438	0.0414251	1.38386	0.0101509	0.0752546	2.51398	0.0184406	-3.18387	0.324878	-4.59019	0.5969902	0.002035521	0.00130866	7.57463e-05	0	0	0.000487541	0.00111413	0.00203552	0.00203552	0.001308665	7.574631e-05	0.0004875408	0.001114126	0.152878	0.275837	0.186941	0.0801268	0.0152472	0.288969	0.034824	8.26869	0.0481361	0.0636425	15.1114	0.087971	-3.35745	2.11248	-3.03372	0.6029752
678	0	22.95666	0	22.95666	0.0117233	0.508382	0.129191	0.00920703	0.399264	0.101462	-4.44618	-0.676523	-2.04646	-0.2416107	0.0005028857	0.000241097	0.000776707	0	0	0.000541501	0.00042988	0.000502886	0.000502886	0.0002410974	0.0007767073	0.0005415011	0.0004298801	0.132929	0.00895404	0.0866101	0.305335	0.397321	0.0688522	0.734751	0.402128	0.00151448	1.04745	0.573268	0.00215902	-0.308223	-0.910985	-6.49269	0.3545823
679	1	24.83023	0	24.83023	0.0136738	0.00416946	0.497891	0.0100158	0.00305406	0.364697	-4.29227	-5.47997	-0.697374	-0.3113158	0.000207415	0.000377533	9.45653e-05	0	0	0.000455531	0.000273227	0.000207415	0.000207415	0.0003775327	9.456534e-05	0.0004555313	0.0002732271	0.214021	0.185091	0.0430322	0.220723	0.21574	0.121393	0.0104594	1.79447	0.0107257	0.0189307	3.24788	0.0194128	-4.56026	0.584712	-4.53511	0.5932905
680	0	26.71726	0	26.71726	0.548772	0.0273909	3.13524	0.463409	0.0231302	2.64754	-0.600072	-3.59754	1.14271	-0.1690729	0.00023073	2.23816e-05	0.000198532	0	0	1.71495e-05	0.000424597	0.00023073	0.00023073	2.238163e-05	0.000198532	1.714947e-05	0.000424597	0.00322684	0.00809483	0.468605	0.243264	0.0562324	0.220577	0.110711	0.145897	0.116862	0.310842	0.409633	0.328111	-2.20083	-1.92486	-2.14677	1.032363
681	1	23.03549	0	23.03549	0.0320225	0.245416	0.852277	0.0955019	0.731911	2.54177	-3.44132	-1.4048	-0.159844	1.092706	0.00106345	0.00036056	0.000348687	0	0	3.93645e-05	0.00047456	0.00106345	0.00106345	0.0003605599	0.0003486869	3.936449e-05	0.0004745597	0.105969	0.295629	0.0763637	0.111959	0.242885	0.167193	0.00607266	0.0563381	0.770753	0.0249833	0.231778	3.17092	-5.10396	-2.87638	-0.260387	1.414409
682	0	27.12684	0	27.12684	0.0904534	0.157251	0.0365135	0.0300474	0.0522368	0.0121293	-2.40292	-1.84991	-3.31007	-1.102058	2.636155e-05	8.07771e-05	0.000459226	0	0	5.47349e-05	1.56521e-05	2.63616e-05	2.63616e-05	8.077706e-05	0.0004592259	5.473492e-05	1.565213e-05	0.0029229	0.138228	0.11758	0.220351	0.239271	0.281647	0.357466	0.0821603	0.00455129	2.30874	0.530643	0.0293951	-1.02872	-2.49908	-5.39235	1.865417
683	1	25.12085	0	25.12085	0.0211044	0.0461156	0.343062	0.0439858	0.0961141	0.715009	-3.85827	-3.0766	-1.06984	0.7343852	0.0008719743	0.000415455	2.97082e-05	0	0	0.000130441	0.000276954	0.000871974	0.000871974	0.0004154551	2.970815e-05	0.0001304411	0.0002769538	0.0569215	0.107081	0.46129	0.187158	0.0278918	0.159658	0.0109117	0.112225	0.00184274	0.0258701	0.266069	0.00436888	-4.51792	-2.18725	-6.2965	0.8632513
684	0	21.41517	0	21.41517	0.0479806	0.000270191	0.0284711	0.00974403	5.48712e-05	0.00578199	-3.03696	-8.21638	-3.55886	-1.594142	0.0008382767	7.80746e-05	0.00030671	0	0	0.000407943	0.000237638	0.000838277	0.000838277	7.807458e-05	0.0003067099	0.0004079432	0.0002376379	0.00217588	0.224641	0.162285	0.413118	0.17182	0.0259595	0.824372	0.711262	0.0125068	0.906698	0.782292	0.0137557	-0.193133	-0.340715	-4.38149	0.0951876
685	1	24.72755	0	24.72755	0.0544531	0.00319787	0.00455493	0.0389793	0.00228914	0.00326057	-2.91042	-5.74527	-5.39155	-0.3343082	3.823461e-05	0.000457819	0.0017913	0	0	1.36877e-05	0.000176072	3.82346e-05	3.82346e-05	0.0004578185	0.001791298	1.368767e-05	0.0001760722	0.111042	0.0177589	0.662398	0.120043	0.0401983	0.0485596	0.0269742	0.191439	0.0558409	0.0332897	0.236261	0.068915	-3.61288	-1.65319	-2.88525	0.210367
686	0	22.13235	0	22.13235	2.86719	6.43581	0.115804	6.07294	13.6316	0.245281	1.05333	1.86188	-2.15586	0.7505105	0.0001759407	0.000221293	6.12844e-05	0	0	9.68871e-05	0.00137369	0.000175941	0.000175941	0.0002212927	6.12844e-05	9.688715e-05	0.001373687	0.00199132	0.00399743	0.148519	0.335418	0.401646	0.108428	0.111302	0.15904	0.0177731	0.337521	0.482286	0.0538966	-2.19551	-1.8386	-4.03007	1.109379
687	1	24.89419	0	24.89419	0.062064	0.0170865	0.0178581	0.118756	0.0326939	0.0341704	-2.77959	-4.06947	-4.0253	0.6489005	0.0001265745	0.000284486	0.000703138	0	0	0.000150604	0.000207227	0.000126575	0.000126575	0.0002844856	0.0007031377	0.0001506037	0.0002072272	0.133148	0.159568	0.0591194	0.187232	0.00346758	0.457464	0.139075	0.0114823	8.57621	0.19384	0.0160038	11.9534	-1.97275	-4.46695	2.14899	0.3320217
688	0	24.25116	0	24.25116	0.0626655	0.490418	0.00445149	0.136394	1.06741	0.00968882	-2.76994	-0.712497	-5.41452	0.7777337	0.0001306723	2.55006e-05	0.000448757	0	0	0.00136228	0.000377507	0.000130672	0.000130672	2.55006e-05	0.0004487565	0.001362279	0.0003775075	0.00137298	0.0223083	0.429316	0.167296	0.244185	0.135521	0.0504049	0.669564	0.0173922	0.0963928	1.28045	0.0332603	-2.98767	-0.401129	-4.05173	0.648344
689	1	18.93441	0	18.93441	0.0338858	0.0876409	0.014714	0.00165895	0.00429064	0.000720351	-3.38476	-2.43451	-4.21896	-3.016813	0.001110323	7.38533e-05	0.00109694	0	0	0.000191535	0.00115557	0.00111032	0.00111032	7.385332e-05	0.001096942	0.0001915351	0.001155574	0.158781	0.104106	0.392698	0.0186108	0.016785	0.309018	0.470998	0.0345595	0.011446	0.551378	0.0404574	0.0133994	-0.752901	-3.36507	-4.47011	0.1575656
690	0	23.7037	0	23.7037	0.000625469	0.181353	0.0134468	0.000171823	0.0498193	0.00369398	-7.37701	-1.70731	-4.30901	-1.29204	0.0001340876	3.42777e-07	0.000674891	0	0	0.000488928	0.000318379	0.000134088	0.000134088	3.427771e-07	0.0006748915	0.0004889282	0.0003183789	0.0013024	0.0110141	0.186945	0.324831	0.149625	0.326283	0.789419	0.0737392	0.00943845	0.866048	0.0808971	0.0103546	-0.236458	-2.60722	-4.66296	0.0926429
691	1	19.91509	0	19.91509	0.398777	4.4127	0.0218763	1.04066	11.5156	0.0570894	-0.919353	1.48449	-3.82235	0.9592116	0.001197804	0.000568702	0.000419174	0	0	0.000367519	0.000441896	0.0011978	0.0011978	0.0005687018	0.0004191742	0.0003675186	0.0004418958	0.1387	0.602563	0.107906	0.0607217	0.00373794	0.0863719	0.662211	0.0160202	0.895111	2.26591	0.0548167	3.06283	-0.412171	-4.13391	-0.110807	1.230147
692	0	27.07187	0	27.07187	0.0134233	0.578424	0.0121685	0.00417869	0.180064	0.00378805	-4.31076	-0.547449	-4.40891	-1.166997	0.0002355978	2.32921e-05	0.000531693	0	0	4.14731e-05	0.000332573	0.000235598	0.000235598	2.32921e-05	0.0005316928	4.147311e-05	0.0003325729	0.0732193	0.15267	0.439632	0.119472	0.196402	0.018604	0.00539791	0.0295901	0.0378748	0.00561579	0.0307845	0.0394035	-5.22174	-3.52032	-3.27347	0.03957058
693	1	22.55065	0	22.55065	0.393335	0.69568	0.00892009	0.100368	0.177518	0.00227616	-0.933094	-0.362866	-4.71945	-1.365816	0.0004888507	0.000299013	0.000373069	0	0	2.31232e-05	0.00146739	0.000488851	0.000488851	0.0002990131	0.0003730695	2.31232e-05	0.001467394	0.0686545	0.0935133	0.475252	0.118044	0.161397	0.0831393	0.0768658	0.463874	0.0247495	0.253908	1.5323	0.0817543	-2.56569	-0.768143	-3.69895	1.194913
694	0	25.98633	0	25.98633	0.375544	0.389218	0.0169945	0.39412	0.408471	0.0178351	-0.97938	-0.943616	-4.07487	0.04828178	0.0006825992	0.000137255	0.00130631	0	0	7.74145e-05	1.04439e-05	0.000682599	0.000682599	0.0001372554	0.001306306	7.74145e-05	1.044391e-05	0.039852	0.163484	0.342024	0.323704	0.0730643	0.0578723	0.0242922	0.0420746	0.216074	0.0383353	0.0663975	0.340984	-3.7176	-3.16831	-1.53213	0.4562156
695	1	25.34456	0	25.34456	1.0823	0.0499348	0.0963882	0.441849	0.0203859	0.0393504	0.0790897	-2.99704	-2.33937	-0.8958768	0.0004052863	0.000661302	7.63269e-05	0	0	9.60191e-05	3.3134e-05	0.000405286	0.000405286	0.0006613018	7.632691e-05	9.601907e-05	3.313397e-05	0.102636	0.421018	0.0537774	0.10012	0.282627	0.0398211	4.35142	0.333086	0.209979	5.34793	0.409366	0.258067	1.4705	-1.09935	-1.56075	0.2062088
696	0	20.45448	0	20.45448	4.68874	1.69008	0.00614944	8.69029	3.13245	0.0113976	1.54516	0.524774	-5.09139	0.6170424	3.282381e-05	0.000112153	0.000426552	0	0	0.0016476	8.97842e-05	3.28238e-05	3.28238e-05	0.0001121528	0.0004265516	0.001647599	8.978425e-05	0.413202	0.0301534	0.182633	0.0624487	0.296323	0.0152397	0.0508787	0.795444	0.00868126	0.191066	2.98714	0.0326008	-2.97831	-0.228855	-4.74659	1.323171
697	1	19.39894	0	19.39894	0.0134506	0.0534502	0.277185	0.00692905	0.0275349	0.142792	-4.30873	-2.929	-1.28307	-0.6632986	0.001067938	0.000734842	0.00274493	0	0	0.000408177	0.000157879	0.00106794	0.00106794	0.0007348423	0.002744934	0.0004081773	0.0001578787	0.0091907	0.376035	0.267044	0.0256136	0.000173966	0.321943	0.0276697	0.00503816	0.0677141	0.0593262	0.0108022	0.145185	-3.58742	-5.29071	-2.69246	0.7627129
698	0	20.84747	0	20.84747	0.761671	0.00436727	0.0952337	0.422445	0.00242222	0.0528194	-0.27224	-5.43362	-2.35142	-0.5894547	0.0005205797	0.000669098	2.57503e-06	0	0	0.00104394	0.000100461	0.00052058	0.00052058	0.0006690979	2.57503e-06	0.001043935	0.0001004614	0.074778	0.0757656	0.303906	0.112297	0.168324	0.264929	0.768839	0.00862103	0.00666575	14.0826	0.157909	0.122095	-0.262874	-4.75355	-5.01077	2.907814
