Iteration	Posterior	Likelihood	Prior	age_Argia	age_Ischnura	age_Nehalennia	extinction_rate	height_mol	root_age	speciation_rate
11390	-8955.257	0	-8955.257	105.5541	93.31001	26.62779	0	92.8434	142.8644	0.04682752
11391	-8955.576	0	-8955.576	103.7136	95.02511	26.62779	0	30.09621	148.6655	0.04684622
11392	-8938.745	0	-8938.745	103.7136	75.70024	34.20541	0	85.4859	149.8482	0.0453578
11393	-8934.902	0	-8934.902	97.14808	75.70024	23.05714	0	5.942779	137.9302	0.04800221
11394	-8937.327	0	-8937.327	97.14808	75.70024	24.98701	0	19.59162	137.1802	0.04505172
11395	-8929.279	0	-8929.279	97.14808	82.13044	22.95414	0	33.41804	157.7687	0.04550912
11396	-8925.011	0	-8925.011	107.8968	105.7165	22.95414	0	17.34759	145.8007	0.04768985
11397	-8931.637	0	-8931.637	107.8968	116.0526	22.95414	0	31.61777	140.1648	0.04650525
11398	-8931.959	0	-8931.959	108.3308	116.0526	32.3293	0	24.93235	149.4553	0.04885465
11399	-8937.289	0	-8937.289	108.3308	114.1283	32.3293	0	17.95124	150.8102	0.04790423
11400	-8936.7	0	-8936.7	108.3308	115.3777	32.67369	0	181.1781	151.7629	0.04693233
11401	-8934.173	0	-8934.173	103.9906	112.1659	33.65401	0	74.9554	156.9831	0.0494257
11402	-8933.706	0	-8933.706	120.0216	118.2111	35.06762	0	29.11014	161.2489	0.04659905
11403	-8944.256	0	-8944.256	121.0173	113.1934	35.06762	0	160.323	159.63	0.04878802
11404	-8945.513	0	-8945.513	120.5221	108.3289	29.92594	0	142.6961	155.5171	0.04493144
11405	-8951.279	0	-8951.279	121.2548	106.8293	29.92594	0	0.4031849	141.5105	0.04940129
11406	-8956.64	0	-8956.64	124.2981	104.01	33.06978	0	75.69743	134.5749	0.04844589
11407	-8947.267	0	-8947.267	118.2256	92.64953	31.65854	0	129.5934	158.2538	0.04583654
11408	-8944.934	0	-8944.934	96.26654	90.24246	37.55368	0	20.24093	141.052	0.04330992
11409	-8936.214	0	-8936.214	96.26654	90.24246	28.36488	0	4.573522	138.3773	0.04762041
11410	-8926.447	0	-8926.447	96.26654	89.34744	29.72873	0	11.53714	130.7278	0.04786574
11411	-8928.097	0	-8928.097	114.3112	88.7919	22.76925	0	36.88224	129.5301	0.04491337
11412	-8925.744	0	-8925.744	109.7434	91.26509	29.85594	0	19.26522	126.4995	0.05067799
11413	-8925.066	0	-8925.066	98.63004	69.01412	29.51241	0	87.7536	143.2805	0.04947774
11414	-8915.043	0	-8915.043	95.92233	69.01412	23.10144	0	74.85895	120.038	0.04814624
11415	-8923.511	0	-8923.511	84.47564	90.52032	10.03557	0	71.29151	140.9214	0.0472069
11416	-8929.973	0	-8929.973	87.93951	75.89703	19.4719	0	6.148157	141.4213	0.04706776
11417	-8925.899	0	-8925.899	87.93951	82.60704	23.39429	0	64.02063	133.1681	0.048388
11418	-8918.094	0	-8918.094	89.16823	82.60704	29.91446	0	73.60184	132.1806	0.04753599
11419	-8926.693	0	-8926.693	98.66234	94.39526	30.61005	0	56.88454	129.7134	0.04732954
11420	-8915.626	0	-8915.626	99.91434	78.3544	21.76575	0	20.2754	129.5382	0.04782887
11421	-8917.322	0	-8917.322	99.91434	82.35811	29.07956	0	47.15652	127.1229	0.04965974
11422	-8910.037	0	-8910.037	106.4544	69.03258	41.85607	0	35.52609	125.1828	0.04660222
11423	-8914.313	0	-8914.313	113.4026	85.31325	28.69357	0	45.50217	133.8923	0.04815756
11424	-8903.305	0	-8903.305	117.4418	68.60172	30.76167	0	37.89756	138.9912	0.05090178
11425	-8912.629	0	-8912.629	114.8725	79.43745	24.19152	0	3.583476	129.7441	0.05018727
11426	-8903.674	0	-8903.674	106.5558	79.43745	18.8174	0	124.7446	136.1848	0.04898553
11427	-8894.002	0	-8894.002	97.65896	79.43745	18.50599	0	2.094265	133.7548	0.04923046
11428	-8891.821	0	-8891.821	97.65896	83.03321	14.48641	0	84.80531	137.8943	0.05359508
11429	-8888.42	0	-8888.42	97.65896	83.78056	25.58179	0	49.45704	134.0282	0.05036029
11430	-8893.627	0	-8893.627	97.65896	85.39048	26.39084	0	12.7327	144.3035	0.05055849
11431	-8887.37	0	-8887.37	84.02609	89.29555	28.099	0	101.7387	147.6148	0.05015128
11432	-8884.308	0	-8884.308	82.1174	85.22487	24.58663	0	99.55622	141.5626	0.05290182
11433	-8875.662	0	-8875.662	82.1174	85.50456	22.67558	0	98.47638	140.0271	0.05130285
11434	-8858.324	0	-8858.324	81.45672	85.87054	22.67558	0	232.2873	129.5121	0.05341387
11435	-8855.445	0	-8855.445	107.8148	83.18245	19.65446	0	141.9668	138.1323	0.05276099
11436	-8858.726	0	-8858.726	109.1866	84.13576	23.70047	0	145.4494	141.5208	0.05280294
11437	-8861.085	0	-8861.085	84.85964	84.13576	23.70047	0	158.4808	132.8145	0.05213247
11438	-8873.985	0	-8873.985	112.8923	95.09616	26.10151	0	15.30003	131.4271	0.0509838
11439	-8880.959	0	-8880.959	106.9452	93.98133	25.10406	0	151.4837	137.1401	0.04920278
11440	-8883.352	0	-8883.352	98.92659	100.957	22.08635	0	122.9636	133.1564	0.05391204
11441	-8874.433	0	-8874.433	98.92659	79.85141	32.00823	0	102.9591	136.0576	0.05102033
11442	-8884.124	0	-8884.124	100.3201	91.01598	27.14111	0	280.7203	139.9625	0.05104675
11443	-8882.517	0	-8882.517	103.7448	90.13948	13.19227	0	65.54837	137.5373	0.0520509
11444	-8899.192	0	-8899.192	102.6228	95.32006	14.17594	0	16.70231	143.4506	0.0512247
11445	-8878.708	0	-8878.708	96.13919	95.07173	14.17594	0	32.1195	134.3763	0.0500426
11446	-8887.727	0	-8887.727	124.1473	89.67291	15.07983	0	20.01361	135.0014	0.0528473
11447	-8879.066	0	-8879.066	111.7011	90.8787	15.07983	0	77.40196	145.4571	0.05322358
11448	-8867.363	0	-8867.363	98.46586	90.36029	19.39439	0	56.88948	144.8914	0.05143998
11449	-8869.54	0	-8869.54	93.80906	90.36029	19.39439	0	6.005009	130.274	0.05444709
11450	-8878.462	0	-8878.462	96.02175	85.85646	17.29156	0	189.6241	136.396	0.05113432
11451	-8863.622	0	-8863.622	94.42991	77.56036	12.72649	0	46.28804	109.2269	0.05337693
11452	-8860.072	0	-8860.072	98.64217	77.56036	12.72649	0	51.56584	105.1356	0.05241882
11453	-8868.187	0	-8868.187	99.18223	77.56036	15.76703	0	95.21134	111.128	0.05620475
11454	-8863.824	0	-8863.824	91.92421	77.56036	21.99787	0	5.133529	121.3106	0.05238541
11455	-8865.157	0	-8865.157	92.64919	96.1657	19.57536	0	10.64667	111.6397	0.05100963
11456	-8867.03	0	-8867.03	98.11602	96.24861	14.87527	0	34.72078	132.7463	0.05401886
11457	-8880.489	0	-8880.489	99.73248	75.15965	16.17928	0	77.74078	138.7855	0.04800749
11458	-8867.07	0	-8867.07	99.47388	75.15965	15.35228	0	46.95504	122.0218	0.0522698
11459	-8858.793	0	-8858.793	89.16016	88.74858	15.80258	0	45.35513	122.6963	0.05220212
11460	-8861.075	0	-8861.075	100.2592	81.44369	19.309	0	9.373645	122.456	0.05138425
11461	-8869.349	0	-8869.349	91.5474	87.54221	31.1564	0	162.2313	114.6538	0.05251558
11462	-8859.006	0	-8859.006	106.161	81.60521	30.18831	0	85.04509	121.9835	0.05375191
11463	-8856.702	0	-8856.702	98.3503	81.60521	29.22233	0	32.7642	121.909	0.05302851
11464	-8850.286	0	-8850.286	91.52554	81.91504	25.84217	0	24.29267	110.8646	0.0514726
11465	-8851.195	0	-8851.195	90.45613	83.77786	27.12853	0	38.35511	123.1854	0.05346901
11466	-8847.605	0	-8847.605	88.11245	66.69309	26.49139	0	134.4824	116.5995	0.053571
11467	-8834.283	0	-8834.283	86.30203	66.69309	28.23048	0	5.895644	119.2526	0.05141316
11468	-8834.827	0	-8834.827	79.93281	74.33949	28.23048	0	178.338	133.6621	0.05445227
11469	-8826.314	0	-8826.314	71.49285	73.6823	46.88945	0	68.10426	123.1835	0.05550306
11470	-8830.326	0	-8830.326	71.49285	73.6823	39.67505	0	18.33903	122.3214	0.05018752
11471	-8816.91	0	-8816.91	71.49285	76.1387	39.67505	0	42.61775	119.969	0.05374605
11472	-8824.602	0	-8824.602	87.01088	72.20227	33.3048	0	11.08794	137.04	0.05579099
11473	-8829.659	0	-8829.659	101.7682	72.20227	43.03364	0	51.92027	119.7513	0.05632789
11474	-8830.317	0	-8830.317	101.7682	72.20227	37.36068	0	44.65994	143.3006	0.05231505
11475	-8817.961	0	-8817.961	96.28274	83.69706	31.8911	0	20.81295	128.1399	0.05718517
11476	-8827.691	0	-8827.691	94.90611	83.69706	31.8911	0	20.24073	117.2004	0.05494791
11477	-8822.156	0	-8822.156	82.30119	65.64774	50.57193	0	84.27961	120.8493	0.05349982
11478	-8821.523	0	-8821.523	96.64605	65.64774	49.72096	0	50.03081	116.3124	0.05244177
11479	-8814.702	0	-8814.702	99.27154	68.75658	46.70031	0	80.15502	127.4392	0.05543766
11480	-8818.35	0	-8818.35	88.74189	66.12733	42.61885	0	15.15763	130.1213	0.05466185
11481	-8818.807	0	-8818.807	97.74548	66.62786	34.44826	0	36.46051	137.6769	0.05590668
11482	-8810.943	0	-8810.943	102.4772	69.8597	43.92206	0	0.7251366	111.5675	0.0535156
11483	-8821.131	0	-8821.131	98.29367	69.17848	29.64284	0	60.33913	123.6294	0.05257794
11484	-8825.854	0	-8825.854	89.82151	71.12795	32.74801	0	19.52548	115.7141	0.05383297
11485	-8817.363	0	-8817.363	89.82151	68.02159	16.38117	0	7.027115	126.7044	0.05646563
11486	-8810.552	0	-8810.552	102.2561	66.96351	15.73144	0	16.89681	126.2551	0.05866713
11487	-8799.739	0	-8799.739	86.66832	64.29208	15.74106	0	64.44016	122.0365	0.06033731
11488	-8796.817	0	-8796.817	105.2829	64.15628	9.658705	0	34.10673	118.6229	0.0590803
11489	-8799.806	0	-8799.806	93.21774	64.15628	12.91846	0	84.89225	122.1214	0.06052096
11490	-8797.209	0	-8797.209	75.59065	67.51855	11.36501	0	29.54471	139.2578	0.05670566
11491	-8790.22	0	-8790.22	86.06333	67.01301	22.07297	0	115.8279	106.8833	0.05892856
11492	-8785.287	0	-8785.287	76.30954	72.84661	18.26048	0	28.21074	99.78669	0.05986069
11493	-8780.538	0	-8780.538	75.62915	71.67458	25.34189	0	46.11114	129.3723	0.05773767
11494	-8783.806	0	-8783.806	76.08422	75.25048	25.95042	0	24.39924	111.0686	0.05831608
11495	-8772.957	0	-8772.957	88.51815	75.30435	26.18476	0	4.466712	94.77687	0.05781374
11496	-8777.873	0	-8777.873	76.0899	70.5724	23.86021	0	94.48763	109.8817	0.05872821
11497	-8789.887	0	-8789.887	79.54552	70.5724	22.71573	0	118.1861	123.013	0.05788672
11498	-8793.089	0	-8793.089	79.97841	79.85872	26.58335	0	3.228349	95.72257	0.05592169
11499	-8786.205	0	-8786.205	80.05535	78.70923	27.88194	0	4.579151	99.56296	0.05624702
11500	-8787.097	0	-8787.097	84.82268	68.26494	23.34209	0	126.6757	96.05522	0.05868685
11501	-8786.921	0	-8786.921	80.01864	71.24644	20.73376	0	7.137486	128.6244	0.05960346
11502	-8788.856	0	-8788.856	75.52459	61.94514	29.15637	0	22.49132	130.4495	0.05961425
11503	-8793.794	0	-8793.794	75.58156	61.94514	29.19749	0	113.587	94.53532	0.0571124
11504	-8808.008	0	-8808.008	75.58156	63.20543	28.92302	0	62.61838	90.29986	0.05488969
11505	-8796.104	0	-8796.104	78.94194	59.05293	28.92302	0	30.2568	104.485	0.06026859
11506	-8796.539	0	-8796.539	75.84298	59.30952	27.68648	0	52.45357	106.4229	0.05658501
11507	-8799.993	0	-8799.993	83.05295	66.88828	24.84007	0	28.86069	102.4765	0.05844829
11508	-8803.79	0	-8803.79	83.05295	67.98541	24.84007	0	6.267334	95.87241	0.05741144
11509	-8807.5	0	-8807.5	80.63626	56.80072	22.29947	0	79.80987	122.4809	0.05492129
11510	-8815.501	0	-8815.501	87.7155	59.04078	33.02182	0	91.71137	105.072	0.05593509
11511	-8814.046	0	-8814.046	95.59358	59.04078	33.56449	0	36.4397	104.4394	0.05467124
11512	-8813.459	0	-8813.459	94.71886	80.1836	34.97788	0	132.9375	99.94582	0.06005363
11513	-8808.665	0	-8808.665	91.16593	78.9822	39.80322	0	13.5275	103.0741	0.05941316
11514	-8805.908	0	-8805.908	88.00664	77.44337	31.29834	0	29.34365	106.2476	0.05646663
11515	-8806.416	0	-8806.416	84.83041	80.98935	31.99422	0	23.64479	105.6726	0.05560578
11516	-8797.552	0	-8797.552	81.85482	76.61882	31.99422	0	27.51482	103.0644	0.05538542
11517	-8796.252	0	-8796.252	92.37153	63.48978	23.3083	0	23.66164	121.464	0.05868533
11518	-8791.8	0	-8791.8	92.87832	65.56155	32.60548	0	45.09131	118.9324	0.0600382
11519	-8788.715	0	-8788.715	93.57845	65.56155	29.88695	0	27.83157	110.7	0.05692113
11520	-8790.123	0	-8790.123	93.57845	65.56155	15.5627	0	50.30817	129.0174	0.05854679
11521	-8791.241	0	-8791.241	83.05886	65.56155	15.5627	0	69.81333	103.94	0.05744907
11522	-8802.147	0	-8802.147	83.05886	69.9799	14.01626	0	3.461507	103.4348	0.05400455
11523	-8803.393	0	-8803.393	83.39421	62.93678	14.13638	0	13.61141	100.4513	0.05648054
11524	-8801.352	0	-8801.352	84.11935	68.75386	26.87883	0	31.97669	102.4371	0.05782665
11525	-8809.966	0	-8809.966	84.11935	65.04169	17.87429	0	106.4287	100.1069	0.05628701
11526	-8796.526	0	-8796.526	82.93155	68.94204	25.8857	0	2.780643	116.3663	0.05942445
11527	-8797.456	0	-8797.456	86.97942	74.19784	26.07583	0	7.358233	92.56205	0.05843854
11528	-8801.503	0	-8801.503	84.46282	59.31298	22.58365	0	89.1076	102.7177	0.05773054
11529	-8794.957	0	-8794.957	84.46282	63.19161	32.29377	0	57.09423	110.5103	0.05985693
11530	-8803.157	0	-8803.157	82.7834	59.50377	19.3292	0	80.65158	109.6908	0.05681809
11531	-8808.453	0	-8808.453	80.82786	59.50377	19.47631	0	90.05028	111.3421	0.05643786
11532	-8809.696	0	-8809.696	89.68637	55.22158	21.41619	0	109.2594	116.6921	0.05614446
11533	-8808.249	0	-8808.249	89.76001	59.78368	24.77601	0	100.8868	134.2528	0.05630747
11534	-8801.193	0	-8801.193	84.96933	71.41169	19.49355	0	10.54598	125.7353	0.05477149
11535	-8804.911	0	-8804.911	98.16375	71.41169	16.56989	0	6.761433	132.8737	0.05569359
11536	-8791.052	0	-8791.052	93.8776	67.93687	16.56989	0	6.144138	131.7061	0.0573968
11537	-8800.024	0	-8800.024	95.9249	70.2299	15.73395	0	114.3253	138.1206	0.05559544
11538	-8785.914	0	-8785.914	95.9249	70.21991	20.45412	0	91.60444	126.5507	0.05763371
11539	-8780.703	0	-8780.703	86.36926	87.30866	12.44463	0	19.26924	119.6303	0.05870521
11540	-8774.653	0	-8774.653	82.86347	87.30866	13.49129	0	28.21615	105.6497	0.06022992
11541	-8763.167	0	-8763.167	86.36225	74.597	13.49129	0	34.52463	114.7237	0.06298068
11542	-8761.539	0	-8761.539	82.29489	74.597	7.941552	0	28.70243	108.9738	0.06132842
11543	-8761.938	0	-8761.938	82.29489	78.57499	7.813568	0	1.42821	112.946	0.05803747
11544	-8761.647	0	-8761.647	71.2855	66.53537	7.813568	0	88.75438	126.9266	0.0583868
11545	-8758.504	0	-8758.504	71.2855	66.53537	11.22529	0	11.20155	102.3383	0.0609554
11546	-8754.283	0	-8754.283	71.2855	68.14075	11.57937	0	86.15448	98.15431	0.06186378
11547	-8747.829	0	-8747.829	73.92293	67.65622	19.29492	0	6.857461	98.43194	0.06152513
11548	-8753.886	0	-8753.886	83.95028	72.97949	18.67785	0	61.3644	102.1862	0.0583006
11549	-8759.503	0	-8759.503	76.69669	79.49053	21.80034	0	69.70516	106.7112	0.06465758
11550	-8754.269	0	-8754.269	76.69669	79.49053	15.46834	0	40.39787	119.3892	0.05911591
11551	-8747.67	0	-8747.67	92.88214	60.87609	14.42619	0	56.45646	119.5607	0.0629761
11552	-8742.319	0	-8742.319	73.82202	52.70663	19.91656	0	10.93935	114.6275	0.0618968
11553	-8736.424	0	-8736.424	78.44627	52.70663	19.91656	0	28.98718	122.1748	0.06525734
11554	-8742.067	0	-8742.067	89.10983	50.08217	17.81409	0	130.7145	113.2739	0.06427318
11555	-8744.831	0	-8744.831	89.10983	50.47547	21.43247	0	0.1873914	120.25	0.06017294
11556	-8752.098	0	-8752.098	89.10983	59.27331	17.62266	0	70.72444	120.4553	0.0658896
11557	-8737.525	0	-8737.525	90.70182	51.46212	17.62266	0	36.81877	114.7884	0.06151739
11558	-8727.878	0	-8727.878	92.65302	68.16879	19.56175	0	32.61293	128.8579	0.0603713
11559	-8726.073	0	-8726.073	92.65302	74.35074	18.80217	0	11.90946	109.1201	0.06491031
11560	-8728.296	0	-8728.296	92.84439	71.9598	18.80217	0	63.1932	105.5594	0.05906048
11561	-8730.514	0	-8730.514	94.68397	66.15078	18.80217	0	64.00628	97.772	0.06445917
11562	-8740.551	0	-8740.551	94.68397	56.29141	26.59802	0	86.63762	107.622	0.06367001
11563	-8734.046	0	-8734.046	78.9923	55.96648	24.81801	0	4.766833	102.2377	0.0642861
11564	-8732.366	0	-8732.366	74.54843	58.50346	27.53174	0	14.12737	99.23833	0.0650788
11565	-8720.055	0	-8720.055	75.22545	48.90013	24.26003	0	0.7595374	98.84624	0.06610819
11566	-8727.388	0	-8727.388	73.39904	52.6081	24.26003	0	9.883601	104.6119	0.06485245
11567	-8725.631	0	-8725.631	73.39904	60.21029	24.26003	0	2.435025	121.5964	0.0653403
11568	-8722.978	0	-8722.978	73.39904	60.21029	27.07336	0	3.375374	99.12372	0.06762737
11569	-8737.861	0	-8737.861	72.06431	62.98074	29.09953	0	41.66039	114.4162	0.06525557
11570	-8746.765	0	-8746.765	90.48257	73.84924	13.90663	0	65.3378	105.1938	0.06274117
11571	-8743.754	0	-8743.754	69.1838	73.84924	24.50723	0	32.46294	111.3424	0.06232741
11572	-8747.721	0	-8747.721	69.48717	69.46655	24.26664	0	32.48205	106.0559	0.06231884
11573	-8739.405	0	-8739.405	69.48717	69.46655	13.7906	0	16.87097	103.3587	0.06297957
11574	-8748.333	0	-8748.333	69.48717	70.77731	28.08315	0	11.76364	112.2276	0.06094274
11575	-8752.965	0	-8752.965	82.58369	77.78214	21.31409	0	17.94359	114.8161	0.06228163
11576	-8744.076	0	-8744.076	82.10223	73.19093	15.29691	0	32.62068	101.3598	0.05923596
11577	-8739.248	0	-8739.248	82.10223	75.31235	15.32429	0	28.65914	107.6044	0.06202638
11578	-8737.47	0	-8737.47	68.87375	66.68304	13.95069	0	0.3160297	110.7721	0.06097645
11579	-8743.602	0	-8743.602	94.39894	71.46183	10.33025	0	11.03533	114.9857	0.06003132
11580	-8732.642	0	-8732.642	76.89833	70.57296	16.89789	0	36.87708	110.654	0.06270266
11581	-8728.414	0	-8728.414	68.72749	70.57296	13.12022	0	14.41143	100.6108	0.06284949
11582	-8722.607	0	-8722.607	69.438	70.57296	13.50914	0	32.0746	101.2252	0.06124278
11583	-8720.105	0	-8720.105	76.11774	67.23022	13.89804	0	32.71771	99.42103	0.06392995
11584	-8720.508	0	-8720.508	77.55909	83.20218	13.93769	0	4.154333	102.6938	0.06545936
11585	-8714.325	0	-8714.325	76.77639	65.66156	13.93769	0	80.68906	102.7168	0.06491019
11586	-8730.107	0	-8730.107	76.77639	69.40649	11.76622	0	18.9963	121.9082	0.06681156
11587	-8741.028	0	-8741.028	80.20976	69.40649	11.76622	0	155.432	112.3959	0.06263612
11588	-8742.994	0	-8742.994	76.92725	72.09121	11.83131	0	54.23478	100.7993	0.0648276
11589	-8766.482	0	-8766.482	80.71638	62.79458	15.00013	0	79.02418	110.0196	0.06223646
11590	-8771.488	0	-8771.488	84.85437	58.07421	13.5446	0	2.622597	121.9921	0.06026605
11591	-8797.251	0	-8797.251	100.4584	58.07421	14.76464	0	0.3947122	118.6931	0.05953029
11592	-8788.004	0	-8788.004	100.4584	60.32512	22.9451	0	1.514208	115.2433	0.05638587
11593	-8783.17	0	-8783.17	91.9381	83.73963	22.70663	0	89.48518	117.3748	0.05945994
11594	-8793.518	0	-8793.518	101.9345	53.79981	18.56941	0	8.679877	121.295	0.05840895
11595	-8793.366	0	-8793.366	89.57725	56.50584	23.06599	0	138.0727	109.0376	0.05563257
11596	-8799.311	0	-8799.311	89.57725	54.92225	23.06599	0	276.4434	127.6083	0.05614312
11597	-8806.781	0	-8806.781	91.59444	78.74385	17.7158	0	248.1835	120.0629	0.05761905
11598	-8795.581	0	-8795.581	91.59444	82.13534	22.15168	0	10.10732	124.69	0.05915874
11599	-8816.721	0	-8816.721	103.4618	82.13534	19.53226	0	44.19879	131.317	0.05326775
11600	-8784.865	0	-8784.865	100.8628	81.87573	18.80836	0	74.58929	132.2007	0.05773301
11601	-8796.001	0	-8796.001	100.8628	81.87573	18.7527	0	6.255097	120.2756	0.05515683
11602	-8796.596	0	-8796.596	89.80389	81.87573	19.81021	0	53.95958	132.3815	0.05848601
11603	-8806.626	0	-8806.626	92.01021	73.40179	19.81021	0	91.94554	130.437	0.0610348
11604	-8791.903	0	-8791.903	75.06897	90.29036	29.00944	0	11.56801	129.8453	0.05904532
11605	-8810.444	0	-8810.444	75.06897	90.70934	29.90895	0	11.03596	134.2276	0.0584632
11606	-8805.578	0	-8805.578	75.06897	73.10437	27.98575	0	6.519071	128.3724	0.05744325
11607	-8796.653	0	-8796.653	75.06897	72.53546	27.25402	0	13.17334	132.1271	0.05772311
11608	-8810.995	0	-8810.995	74.12418	73.94912	30.64962	0	0.04557765	134.0836	0.05493615
11609	-8817.836	0	-8817.836	68.94316	73.94912	24.98531	0	164.4352	136.3151	0.05632935
11610	-8823.333	0	-8823.333	70.85553	73.94912	17.56407	0	12.89235	122.4789	0.05906153
11611	-8819.382	0	-8819.382	76.07349	75.73657	25.62555	0	78.27307	121.443	0.0581301
11612	-8812.641	0	-8812.641	76.07349	75.25694	24.96714	0	6.142048	137.2175	0.05363858
11613	-8811.137	0	-8811.137	76.07349	75.25694	21.9727	0	79.35312	110.618	0.05762318
11614	-8812.962	0	-8812.962	75.25128	81.05355	21.7234	0	4.61938	114.089	0.05500608
11615	-8809.503	0	-8809.503	75.25128	72.99837	17.65197	0	96.93259	118.5485	0.0569929
11616	-8798.358	0	-8798.358	78.97385	72.99837	22.83993	0	16.72992	121.4625	0.05577638
11617	-8798.589	0	-8798.589	78.97385	75.12282	22.88749	0	29.76979	136.2434	0.05945213
11618	-8779.489	0	-8779.489	69.75867	79.62039	22.12467	0	34.36112	118.0244	0.05716834
11619	-8779.068	0	-8779.068	83.75719	79.62039	20.50255	0	7.070698	115.1412	0.05618705
11620	-8777.437	0	-8777.437	77.95901	77.67104	23.93914	0	40.90253	114.8617	0.06047095
11621	-8779.512	0	-8779.512	89.52042	78.88334	23.89226	0	12.20943	128.8085	0.05693154
11622	-8792.351	0	-8792.351	84.59287	78.88334	23.11922	0	128.8335	112.7937	0.05693154
11623	-8781.697	0	-8781.697	80.93686	80.23992	19.32889	0	28.24703	120.7148	0.06163474
11624	-8782.292	0	-8782.292	80.88301	80.23992	21.86302	0	23.87066	116.1939	0.06163474
11625	-8784.664	0	-8784.664	84.53432	71.62663	12.28877	0	6.885172	118.5378	0.05860284
11626	-8766.516	0	-8766.516	83.08307	80.70241	8.566141	0	21.50829	109.1985	0.05927182
11627	-8781.108	0	-8781.108	95.08197	74.30378	18.13024	0	111.8762	113.4792	0.05874678
11628	-8782.379	0	-8782.379	87.62017	75.02534	17.19948	0	12.66558	104.1157	0.0592453
11629	-8780.991	0	-8780.991	87.62017	77.82006	13.3999	0	42.21041	110.0212	0.05724031
11630	-8773.315	0	-8773.315	78.32747	77.75051	15.1198	0	20.63699	102.5223	0.05996439
11631	-8774.013	0	-8774.013	81.26939	70.81414	15.1198	0	157.217	98.60525	0.06393379
11632	-8766.352	0	-8766.352	71.68074	56.27326	15.13504	0	23.48925	105.3755	0.06393033
11633	-8768.392	0	-8768.392	75.19711	56.27326	15.38037	0	89.84691	113.5653	0.05988591
11634	-8775.533	0	-8775.533	74.3904	59.85209	14.60667	0	81.85322	123.277	0.06138169
11635	-8778.082	0	-8778.082	76.43889	57.31124	19.44641	0	85.21471	111.2025	0.06004966
11636	-8782.708	0	-8782.708	74.34306	65.5511	19.44641	0	45.33532	112.3639	0.06220377
11637	-8780.416	0	-8780.416	82.18376	62.08117	21.97764	0	220.1558	116.819	0.05850491
11638	-8781.132	0	-8781.132	78.86269	79.89498	24.99345	0	80.66489	130.4029	0.0595985
11639	-8783.85	0	-8783.85	78.86269	79.11087	21.44948	0	18.1721	113.0403	0.05953406
