Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation[12]	speciation[13]	speciation[14]	speciation[15]	speciation[16]	speciation[17]	speciation[18]	speciation[19]	speciation[20]
41560	-6177.366	-6154.623	-22.74327	0.0302438	0.0245744	0.0244348	0.0298097	0.034044	0.032496	0.0332728	0.0378025	0.0362249	0.0392362	0.0347757	0.0284749	0.0590506	0.0627295	0.0626143	0.0480769	0.048108	0.0559093	0.0769607	0.0510068
41570	-6127.967	-6145.452	17.48447	0.0324066	0.0210092	0.0212278	0.026332	0.0345218	0.038163	0.0332315	0.045199	0.0418243	0.0474508	0.0410763	0.0301478	0.0617241	0.0633729	0.0628588	0.065688	0.0684253	0.124746	0.122348	0.12315
41580	-6140.523	-6148.724	8.201375	0.0348377	0.0231652	0.0236714	0.0252116	0.0375098	0.031822	0.0245915	0.0443769	0.0434993	0.0446585	0.0438353	0.0269199	0.0656269	0.0736007	0.0723434	0.0728605	0.0769153	0.091831	0.100227	0.097373
41590	-6170.386	-6149.459	-20.92712	0.0318537	0.0223838	0.0224212	0.0229443	0.0364084	0.0324374	0.0324516	0.0460585	0.0435373	0.0431405	0.041227	0.0370823	0.06282	0.0627352	0.0618564	0.0580661	0.0931841	0.104674	0.104747	0.116655
41600	-6163.447	-6149.092	-14.35447	0.0377248	0.0226991	0.0225684	0.0226884	0.0385817	0.0386409	0.0376127	0.0456595	0.0455503	0.0445556	0.0411438	0.0298981	0.053085	0.0654407	0.0663984	0.0584216	0.0681171	0.123259	0.131088	0.163596
41610	-6132.989	-6149.826	16.8371	0.0338518	0.0238723	0.0239621	0.0243665	0.0287444	0.0293561	0.0299157	0.0461266	0.0465405	0.0418772	0.0414661	0.0313325	0.0513086	0.0658431	0.0686117	0.0671192	0.0695681	0.075467	0.076719	0.0734324
41620	-6189.623	-6152.601	-37.02196	0.0331302	0.0257283	0.0255355	0.0269875	0.0377142	0.0405033	0.0404619	0.0586422	0.0634997	0.0605747	0.0590567	0.0451571	0.0497805	0.0599646	0.0620121	0.0629222	0.0729394	0.252578	0.252374	0.27021
41630	-6151.247	-6151.581	0.3340251	0.0288985	0.0223883	0.022828	0.0246203	0.0284254	0.0289291	0.0293416	0.0474082	0.0484227	0.0439599	0.0443521	0.0427568	0.0457499	0.0596077	0.0587926	0.0581631	0.0608159	0.111628	0.106616	0.0667092
41640	-6128.85	-6150.472	21.62134	0.0293728	0.024388	0.0247409	0.0356347	0.0367992	0.0363304	0.0360276	0.051072	0.047632	0.051078	0.0508736	0.0511592	0.0519061	0.0608749	0.0619872	0.0609677	0.0813723	0.12729	0.120013	0.0384723
41650	-6100.157	-6148.454	48.29782	0.03106	0.0208255	0.0208797	0.0318898	0.0312332	0.033434	0.0311735	0.0429054	0.0418503	0.0467528	0.0464394	0.0458535	0.0507828	0.0593111	0.0504732	0.0614662	0.0814558	0.0972332	0.105746	0.0805813
41660	-6157.908	-6153.512	-4.395641	0.0355379	0.0242233	0.0237271	0.032604	0.0324881	0.0351861	0.034244	0.0502532	0.0483541	0.0559494	0.0558295	0.0543341	0.0555079	0.0629261	0.0479097	0.0556941	0.0705647	0.0795057	0.0856861	0.0669938
41670	-6158.973	-6157.831	-1.142139	0.0266689	0.0200474	0.0171101	0.0341987	0.0342568	0.0357712	0.032932	0.0384456	0.0438852	0.0586787	0.0574325	0.0463692	0.0462113	0.0514075	0.0859084	0.0932833	0.0974838	0.102351	0.07504	0.0636393
41680	-6115.112	-6150.537	35.42458	0.0323745	0.020492	0.0188056	0.0311421	0.0317357	0.0377775	0.0369963	0.0392425	0.0414025	0.0415401	0.0418686	0.035601	0.0360259	0.0447868	0.0675571	0.0844049	0.0959925	0.0920191	0.0864014	0.0915635
41690	-6132.908	-6150.868	17.95949	0.0303169	0.0226272	0.0236621	0.0297717	0.0296353	0.0366619	0.034131	0.0445219	0.0445137	0.043664	0.0448654	0.04399	0.0447249	0.0438848	0.0704451	0.0767737	0.121538	0.122498	0.11744	0.130557
41700	-6119.858	-6152.77	32.91156	0.0349873	0.0225989	0.0260799	0.0315755	0.03535	0.0374428	0.0413376	0.047148	0.0425879	0.04867	0.0493472	0.0454403	0.0450121	0.046563	0.0509655	0.0778407	0.128727	0.126974	0.126849	0.138664
41710	-6119.773	-6149.698	29.92503	0.0314315	0.0249284	0.0224299	0.028288	0.0332731	0.0330516	0.0319567	0.0425926	0.0386897	0.0393413	0.0405138	0.0423894	0.0526333	0.0596086	0.06786	0.076766	0.107561	0.102246	0.101963	0.1026
41720	-6071.585	-6151.339	79.75364	0.0366317	0.0216216	0.021652	0.0313987	0.0313524	0.033079	0.0330538	0.0415568	0.0416114	0.0439116	0.0411743	0.0432339	0.0469695	0.0426876	0.0537657	0.0566869	0.0672122	0.0689892	0.0686456	0.0714468
41730	-6078.073	-6154.9	76.82662	0.037408	0.0253701	0.0254431	0.0280621	0.0284138	0.0283628	0.0301412	0.0489719	0.0487623	0.0429362	0.0427659	0.0547291	0.0547918	0.0544912	0.0693199	0.0702286	0.072582	0.0777112	0.0779911	0.0705142
41740	-6078.099	-6153.709	75.61009	0.0364404	0.0183927	0.0184501	0.0329959	0.0338368	0.032735	0.0388828	0.0448543	0.0493006	0.0461436	0.0486989	0.0531641	0.0556729	0.0526413	0.0637582	0.0597203	0.0589415	0.0606759	0.0606284	0.0626483
41750	-6113.33	-6152.127	38.79683	0.0348816	0.0190361	0.0181245	0.0247576	0.034403	0.0359103	0.0333752	0.0355926	0.0376122	0.0403945	0.0416039	0.0425297	0.0536414	0.055693	0.0797509	0.0786528	0.0764194	0.068065	0.0672832	0.0687253
41760	-6093.891	-6149.933	56.04192	0.0325561	0.0223512	0.0223725	0.0258634	0.030701	0.0347026	0.0302547	0.0416143	0.0403123	0.0433371	0.0429528	0.0404249	0.0718368	0.0716587	0.0839311	0.088684	0.0868867	0.0867701	0.0856743	0.0929285
41770	-6133.923	-6155.954	22.03069	0.0350841	0.0300798	0.0292713	0.0316616	0.0348799	0.0375657	0.0320554	0.043157	0.0423648	0.0451157	0.0410499	0.0353291	0.0493936	0.0503813	0.0912663	0.0990953	0.0960695	0.0969569	0.102029	0.12393
41780	-6144.941	-6152.627	7.685755	0.0338678	0.0216558	0.022692	0.033192	0.0346094	0.035234	0.0337856	0.0540389	0.0520625	0.0549224	0.0421086	0.0401391	0.0436771	0.0511772	0.0621482	0.0591649	0.0512295	0.11666	0.119295	0.142009
41790	-6160.625	-6150.43	-10.19491	0.0314765	0.0218234	0.0223011	0.0291992	0.0304687	0.0382881	0.0262927	0.0371737	0.0408597	0.0381649	0.0400854	0.0397752	0.0424782	0.0440852	0.045575	0.0734551	0.0514333	0.143517	0.144242	0.120115
41800	-6143.086	-6149.791	6.705147	0.0379505	0.0192316	0.0191773	0.0310272	0.0357428	0.0368872	0.022637	0.0415973	0.0449119	0.0393725	0.0401827	0.0403992	0.0493813	0.0557445	0.0670367	0.0894685	0.0533778	0.125952	0.10008	0.0769202
41810	-6185.711	-6152.429	-33.28216	0.0356648	0.0253069	0.0256364	0.030293	0.0313352	0.0353759	0.0329913	0.0413204	0.0414991	0.0416486	0.0398012	0.0404599	0.0458883	0.080386	0.0902966	0.0473417	0.0425727	0.135337	0.130648	0.123654
41820	-6166.713	-6149.443	-17.27073	0.0371475	0.0163117	0.0243024	0.0308972	0.033824	0.0372344	0.0374371	0.0433154	0.0434629	0.0428947	0.0433755	0.0450926	0.0510973	0.0645657	0.0828725	0.0706963	0.0685056	0.0999467	0.112398	0.0968056
41830	-6169.519	-6152.475	-17.04343	0.0285928	0.0184509	0.021264	0.027328	0.0305308	0.0350645	0.041197	0.036643	0.0392123	0.0487194	0.0416469	0.0418503	0.0568686	0.0666285	0.0718111	0.0588893	0.0581371	0.135093	0.138808	0.120949
41840	-6180.614	-6156.617	-23.99686	0.0289853	0.0233969	0.023529	0.0277452	0.0327489	0.0360043	0.0336258	0.0332588	0.0377063	0.0474595	0.0497532	0.051768	0.0617812	0.0622262	0.0588881	0.052217	0.0633917	0.0895879	0.0818893	0.0817123
41850	-6187.646	-6152.162	-35.48375	0.0345486	0.0222858	0.0224332	0.030031	0.0379655	0.0390673	0.0391587	0.0376776	0.0427171	0.0459118	0.046809	0.0451685	0.0482228	0.0463809	0.0460231	0.10753	0.104478	0.165778	0.165522	0.187006
41860	-6190.492	-6147.75	-42.74206	0.0347342	0.0199167	0.0206079	0.0263956	0.0358796	0.035759	0.0353573	0.0456973	0.0478108	0.0478442	0.0471413	0.04557	0.0604107	0.0606469	0.0606472	0.07736	0.0782027	0.143233	0.156878	0.209295
41870	-6173.243	-6152.797	-20.44601	0.0386488	0.0213096	0.0215804	0.0330601	0.0366011	0.0319609	0.0316754	0.045758	0.0475596	0.0466197	0.0468924	0.0465441	0.053897	0.045804	0.0502255	0.0480643	0.0514862	0.0723401	0.0709706	0.0647749
41880	-6176.855	-6155.472	-21.38304	0.0417268	0.0199831	0.0210753	0.037025	0.0454021	0.0412742	0.0404302	0.0424556	0.0425925	0.0420518	0.0426109	0.0408616	0.048273	0.0480698	0.0828288	0.0846492	0.0871427	0.128672	0.129102	0.127541
41890	-6162.068	-6149.812	-12.25626	0.0360518	0.0195035	0.0232081	0.0333814	0.036845	0.0356638	0.034067	0.0391293	0.0440565	0.0446312	0.0460542	0.0502612	0.0651531	0.0647296	0.0627454	0.0763022	0.0784088	0.0851297	0.0971986	0.0980205
41900	-6107.183	-6150.067	42.88408	0.0404472	0.0244	0.0256096	0.0289442	0.035473	0.0355204	0.0351458	0.0413919	0.0433284	0.042318	0.0398535	0.0393625	0.0720719	0.0730318	0.0771427	0.0845334	0.090796	0.0945166	0.0968918	0.0920128
41910	-6135.098	-6147.221	12.12229	0.039718	0.0214943	0.0216692	0.0342385	0.0354877	0.0359142	0.0364356	0.0434473	0.0442262	0.0418934	0.0387109	0.0367147	0.0625104	0.0626821	0.0629394	0.080117	0.0837698	0.0966175	0.0978246	0.0883786
41920	-6141.275	-6150.635	9.360082	0.0379809	0.0180342	0.0191732	0.0308726	0.0360003	0.037298	0.0367272	0.0498825	0.0523037	0.0536219	0.044708	0.0406243	0.0706157	0.0688476	0.0921101	0.130487	0.115792	0.119796	0.130003	0.105201
41930	-6126.298	-6148.96	22.66231	0.041501	0.0207733	0.0212072	0.0289036	0.0346122	0.0352657	0.0345946	0.0422897	0.0441559	0.0446445	0.0365197	0.0350442	0.0534477	0.0536539	0.0516043	0.0740638	0.0612741	0.0630731	0.0679925	0.0368797
41940	-6083.63	-6149.653	66.023	0.0404093	0.0276623	0.0244599	0.0340287	0.0386457	0.0388926	0.0384109	0.0508665	0.0503738	0.0506164	0.0519993	0.051843	0.0642814	0.0619226	0.0568776	0.0930708	0.0974131	0.0986529	0.101243	0.0465635
41950	-6164.093	-6147.293	-16.80011	0.0320426	0.0215595	0.0194745	0.0298073	0.030142	0.0370016	0.0365836	0.0431369	0.0418264	0.0426778	0.0423271	0.0385034	0.058387	0.0636736	0.0574508	0.0831873	0.0886352	0.0879909	0.0857555	0.0132467
41960	-6157.732	-6146.625	-11.10702	0.0339024	0.0212825	0.0216652	0.031904	0.0312044	0.031156	0.0312567	0.0396516	0.0419272	0.0419251	0.0389188	0.0334218	0.0634884	0.0741518	0.0662468	0.0966743	0.0958681	0.0968408	0.101385	0.0306397
41970	-6165.156	-6152.63	-12.52561	0.0296127	0.0204946	0.025513	0.0337007	0.0334273	0.0331547	0.0299684	0.0413826	0.0390663	0.040795	0.0431156	0.0441667	0.0519385	0.0561735	0.0572066	0.0666154	0.0660987	0.069696	0.0693709	0.0327073
41980	-6159.791	-6150.426	-9.364738	0.0393445	0.0206196	0.020738	0.0312621	0.0314864	0.0305755	0.0355829	0.0442393	0.0398449	0.0405031	0.0430696	0.0427254	0.0444786	0.0448141	0.0461673	0.0890863	0.0892133	0.0884825	0.0884049	0.0867611
41990	-6173.839	-6159.641	-14.19874	0.0345264	0.0201885	0.019456	0.0250722	0.0253088	0.0273866	0.0387666	0.0403139	0.0420875	0.0424764	0.0471442	0.0479553	0.0501065	0.0502025	0.0506482	0.0681192	0.0677063	0.0674033	0.0604457	0.0496821
42000	-6183.699	-6156.105	-27.5939	0.0306373	0.0262361	0.0259291	0.0304051	0.0321694	0.0442564	0.0423321	0.0438204	0.0464579	0.0465278	0.056458	0.0565195	0.0563335	0.0568495	0.0573307	0.0717586	0.0674681	0.0676028	0.0607452	0.0566562
42010	-6164.518	-6157.511	-7.007108	0.028756	0.0249893	0.0245218	0.0332522	0.0333872	0.0334713	0.0288406	0.0398971	0.0485853	0.0441382	0.0434141	0.041008	0.039191	0.0389461	0.0544496	0.0615682	0.0557845	0.0593106	0.0584185	0.0547938
42020	-6158.144	-6153.26	-4.884815	0.0292535	0.0263323	0.0207302	0.0314686	0.0319805	0.0335534	0.0348726	0.0410413	0.0452328	0.0443541	0.0451794	0.0445754	0.0624887	0.0616933	0.059428	0.061278	0.0669198	0.0681581	0.0667394	0.0666513
42030	-6225.518	-6150.106	-75.41181	0.0377685	0.0243453	0.0212732	0.0303885	0.0303323	0.0312007	0.0325555	0.040721	0.0441719	0.042099	0.0495619	0.0481333	0.0695152	0.0684797	0.0698038	0.0863248	0.0898059	0.0958585	0.106139	0.109161
42040	-6176.089	-6152.428	-23.66089	0.0330211	0.0228175	0.023359	0.0291879	0.0292495	0.0338014	0.0319197	0.0289587	0.0455739	0.0435174	0.0434856	0.0467438	0.0554122	0.0614838	0.0664141	0.0701789	0.0693316	0.0907192	0.0880328	0.073319
42050	-6131.719	-6149.655	17.93594	0.0346032	0.0208011	0.0227874	0.0327067	0.0336536	0.035153	0.0325512	0.0345163	0.0472437	0.0477596	0.0514156	0.0491347	0.0559312	0.0622046	0.0627117	0.0632121	0.0690256	0.103924	0.0899933	0.0897583
42060	-6090.817	-6152.561	61.74433	0.0312699	0.0203844	0.0213477	0.0293053	0.0293723	0.0311068	0.0313354	0.0310578	0.0390797	0.0398395	0.0446984	0.0425667	0.0446162	0.0654511	0.0673783	0.0788183	0.0962364	0.102635	0.102431	0.101578
42070	-6112.35	-6153.183	40.83366	0.0288474	0.0257711	0.024749	0.0314951	0.0350771	0.0402856	0.0409095	0.0411533	0.0404154	0.0396743	0.0402996	0.0375086	0.0493898	0.0749808	0.0740762	0.0738019	0.075765	0.094285	0.0935171	0.077142
42080	-6141.643	-6151.762	10.11904	0.0420836	0.0197502	0.024639	0.029185	0.0296966	0.0375413	0.0374205	0.0361364	0.042135	0.0444367	0.0401212	0.0368473	0.0581987	0.0805124	0.0766298	0.0651939	0.0714634	0.0718251	0.0847613	0.0777985
42090	-6184.728	-6154.715	-30.01287	0.044486	0.0212006	0.0242131	0.0257648	0.0261522	0.0433712	0.0398464	0.0400433	0.0446427	0.042872	0.0397514	0.0347983	0.0408789	0.0746052	0.0752316	0.0735644	0.101779	0.0910831	0.0706542	0.0664546
42100	-6226.609	-6150.215	-76.39403	0.0336993	0.0200489	0.0201811	0.0285864	0.0276955	0.0363944	0.0347939	0.0351626	0.0520917	0.0434891	0.0404491	0.034636	0.052541	0.0821956	0.0834735	0.0995052	0.101036	0.100999	0.0473081	0.0474421
42110	-6199.701	-6149.309	-50.39254	0.0364063	0.0212411	0.0214867	0.0279224	0.0293001	0.0445615	0.0424371	0.0437665	0.0508403	0.0501012	0.0480138	0.0273297	0.0414391	0.0849947	0.0831668	0.104864	0.101979	0.111977	0.0686187	0.0662742
42120	-6222.675	-6148.628	-74.04726	0.0318411	0.0228147	0.0225676	0.0276949	0.0285837	0.0344149	0.033982	0.0410774	0.0531259	0.0388987	0.0379418	0.0318991	0.0455664	0.0557278	0.064688	0.0926422	0.0949079	0.0961942	0.0844562	0.0786948
42130	-6196.612	-6152.269	-44.34282	0.0421562	0.0215775	0.0221061	0.0266289	0.0343784	0.043525	0.035109	0.0343926	0.0467649	0.0427192	0.0427864	0.0335262	0.0509095	0.0636768	0.0640935	0.0857359	0.101873	0.101919	0.101889	0.28089
42140	-6112.124	-6151.619	39.49491	0.0277261	0.0229833	0.0219563	0.0335721	0.0368442	0.0392383	0.0368176	0.0401085	0.0459698	0.0443677	0.0395832	0.0351656	0.0508687	0.0598385	0.0676064	0.0729981	0.109621	0.108042	0.107864	0.155791
42150	-6095.753	-6155.754	60.00094	0.02865	0.0244338	0.0264756	0.0348908	0.0348307	0.0362387	0.0366167	0.0375596	0.0417296	0.0448737	0.0413639	0.0405227	0.044594	0.0545936	0.0619981	0.0690959	0.0689024	0.0736559	0.079424	0.0884581
42160	-6105.654	-6155.281	49.62683	0.0281864	0.0224815	0.0225622	0.0313818	0.0300971	0.0337501	0.0333187	0.0443329	0.0400893	0.0391519	0.0372581	0.0378032	0.0326663	0.0841907	0.0593814	0.0590628	0.0626743	0.0693181	0.0848095	0.0908737
42170	-6159.329	-6153.959	-5.370599	0.0398196	0.0268604	0.028118	0.0291244	0.0283969	0.0331477	0.0327277	0.0477352	0.0476159	0.042868	0.0425501	0.0396106	0.0398055	0.0766819	0.0619437	0.067508	0.0991218	0.0990719	0.160061	0.173078
42180	-6174.744	-6156.073	-18.67132	0.0423671	0.0212709	0.0272283	0.037471	0.035311	0.0410783	0.0426853	0.0415796	0.0419422	0.0416154	0.0435832	0.0488413	0.0478961	0.0776212	0.0755211	0.0755575	0.0789479	0.0797604	0.0849429	0.0774074
42190	-6150.341	-6151.57	1.228857	0.0367957	0.0192591	0.024615	0.0326068	0.0318406	0.0384776	0.0402359	0.0402559	0.0401993	0.0405897	0.0387719	0.0429823	0.0458469	0.0588644	0.0614914	0.0591502	0.0697613	0.0749153	0.0759354	0.0807288
42200	-6150.103	-6152.288	2.184557	0.036528	0.0206235	0.0213014	0.0318966	0.0320165	0.0376619	0.0425974	0.0424785	0.0402319	0.0400666	0.0520539	0.0504991	0.0529265	0.0522911	0.0708248	0.0748468	0.0597999	0.0731193	0.0764888	0.0797242
42210	-6155.596	-6153.315	-2.28162	0.0319334	0.0243812	0.0240958	0.0275915	0.0298278	0.0329468	0.0392542	0.0428257	0.0350369	0.0322564	0.0517915	0.0464904	0.049835	0.0630783	0.0679139	0.0978471	0.114409	0.129102	0.130601	0.129477
42220	-6134.82	-6151.37	16.55026	0.0310154	0.0223317	0.0223295	0.0273271	0.0335824	0.0323204	0.0361548	0.040026	0.0401714	0.040571	0.048024	0.0490634	0.0487775	0.0488576	0.0533496	0.0932146	0.0951806	0.095341	0.0989066	0.0998175
42230	-6172.653	-6151.377	-21.27602	0.0329195	0.0230378	0.0225818	0.0248704	0.037971	0.0367736	0.0367376	0.0475641	0.0489802	0.048639	0.0504544	0.0508488	0.0484285	0.0595635	0.0570154	0.0831971	0.0841108	0.08301	0.0765079	0.073017
42240	-6139.994	-6152.901	12.90724	0.0322671	0.0244166	0.0244129	0.0272601	0.0338057	0.0340843	0.0381156	0.04735	0.0483844	0.04874	0.0485014	0.0526193	0.0525731	0.053284	0.0790272	0.0851843	0.07947	0.0794996	0.0769027	0.0751615
42250	-6163.463	-6155.155	-8.307825	0.0321953	0.0237336	0.0252796	0.0279293	0.0452921	0.0348594	0.0356813	0.0437209	0.0410382	0.0480128	0.0477069	0.0520144	0.0520579	0.0522114	0.0506768	0.0767503	0.0783522	0.0769818	0.0780936	0.0606778
42260	-6176.026	-6153.011	-23.01489	0.0306976	0.0233589	0.0248733	0.0287832	0.0314249	0.031611	0.0323556	0.0383129	0.0430388	0.0478582	0.0458126	0.0547279	0.0554417	0.0580764	0.0591638	0.0728138	0.0698042	0.0807779	0.102418	0.0686137
42270	-6184.087	-6149.7	-34.38709	0.0348629	0.0185839	0.0222781	0.0353103	0.0333204	0.033977	0.0382599	0.0496127	0.0564448	0.0510831	0.0446914	0.0453644	0.0466569	0.043527	0.0702903	0.0807817	0.0786511	0.13191	0.129657	0.128378
42280	-6179.156	-6156.326	-22.8299	0.0407156	0.0243004	0.0255477	0.0390194	0.034905	0.0349731	0.0369169	0.0453973	0.0533251	0.0437157	0.0405346	0.0384143	0.0365663	0.0362654	0.059595	0.0579371	0.063914	0.196458	0.199883	0.20018
42290	-6191.89	-6150.34	-41.55095	0.0419285	0.0219939	0.0234445	0.0318386	0.0349546	0.0333824	0.0340373	0.0441439	0.0455382	0.0392405	0.0384261	0.0375885	0.0404069	0.0403251	0.073996	0.0737695	0.0716472	0.155936	0.162614	0.163177
42300	-6150.213	-6150.108	-0.1049234	0.0357264	0.0198241	0.0207646	0.0322868	0.0313008	0.0311041	0.0357993	0.047396	0.0479574	0.04509	0.0553455	0.0553579	0.0555325	0.0550139	0.0722028	0.0724155	0.0705877	0.187258	0.192484	0.185871
42310	-6160.756	-6153.891	-6.864997	0.0336311	0.0220322	0.0220241	0.0321552	0.0315492	0.0315809	0.0328803	0.0423665	0.0406453	0.0409439	0.0440505	0.0437296	0.0442106	0.0446025	0.0451792	0.0451004	0.0448844	0.0806751	0.0808633	0.0805356
42320	-6122.277	-6158.82	36.54203	0.0305943	0.0252602	0.0252707	0.0297263	0.0297882	0.0297858	0.03025	0.0372654	0.0371217	0.0371778	0.0377104	0.0376933	0.046099	0.0463733	0.0456221	0.0452356	0.0452319	0.0776207	0.0774467	0.0778109
42330	-6162.555	-6148.605	-13.95043	0.0344033	0.0242766	0.025236	0.0312728	0.0310832	0.0311666	0.0317474	0.0433289	0.0426168	0.040967	0.0414046	0.0403486	0.067722	0.0683213	0.0683473	0.0697119	0.0672224	0.128582	0.128314	0.128386
42340	-6151.043	-6147.62	-3.422833	0.0327743	0.0228338	0.0226435	0.0323167	0.0323198	0.0330612	0.0323079	0.0442325	0.0435342	0.0414002	0.0428642	0.0426421	0.0611894	0.0598462	0.060571	0.0603065	0.0602013	0.137598	0.138984	0.156944
42350	-6157.697	-6148.994	-8.703825	0.0326043	0.0226129	0.0234008	0.0319143	0.0319878	0.032276	0.0322755	0.0430362	0.042113	0.041285	0.0432071	0.042095	0.062309	0.0611088	0.0615961	0.0603833	0.0601102	0.0853289	0.0853063	0.0857588
42360	-6143.839	-6150.857	7.018565	0.0393225	0.02274	0.0230686	0.0392773	0.0400291	0.039822	0.0394842	0.0473013	0.0471854	0.0473104	0.0476098	0.0449499	0.058635	0.0585521	0.057717	0.0576407	0.0576582	0.107481	0.106696	0.106864
42370	-6154.521	-6146.223	-8.298111	0.0338067	0.0219183	0.0215682	0.0312543	0.0357824	0.0353923	0.0351836	0.0477987	0.0554284	0.0366067	0.035168	0.0296178	0.0456234	0.0656253	0.0696079	0.0694648	0.0675696	0.112754	0.11138	0.111365
42380	-6157.743	-6146.627	-11.11601	0.0339492	0.0202267	0.0202033	0.0319504	0.0330264	0.0370257	0.0372623	0.0396472	0.0403565	0.0373825	0.037493	0.0354857	0.0456565	0.0677157	0.0653553	0.0647245	0.0647165	0.157119	0.146854	0.145895
42390	-6159.979	-6149.623	-10.35528	0.0404189	0.0219453	0.0189467	0.03571	0.0369375	0.038592	0.0425593	0.0445643	0.044024	0.0390826	0.039025	0.0412646	0.0558623	0.0643032	0.0608441	0.0639092	0.0739018	0.110352	0.0968477	0.0955382
42400	-6146.371	-6150.902	4.531459	0.0343076	0.025118	0.022751	0.0331274	0.0316099	0.0316174	0.0327271	0.0329017	0.0403108	0.0386249	0.0386352	0.0353481	0.0584144	0.0571394	0.0644104	0.0629953	0.0905892	0.097074	0.120919	0.121302
42410	-6138.284	-6152.021	13.73723	0.0339303	0.0237608	0.0235019	0.0312025	0.0315884	0.0351446	0.0376969	0.0385646	0.0399663	0.0356017	0.0382625	0.0378658	0.0568171	0.0560128	0.0543709	0.0547492	0.0658235	0.0662832	0.0660668	0.063089
42420	-6148.851	-6151.021	2.169688	0.0362896	0.0255793	0.0243294	0.0302133	0.0311666	0.0337247	0.0375226	0.03827	0.0427949	0.041026	0.0402834	0.0416147	0.0481934	0.053869	0.0504504	0.0579904	0.0943272	0.0940053	0.0954633	0.0956369
42430	-6141.578	-6150.333	8.755066	0.0414802	0.0230016	0.0194993	0.0268913	0.028413	0.0323265	0.0380873	0.0379854	0.0449083	0.0399897	0.0397972	0.0395216	0.0445721	0.0636211	0.0611007	0.0836623	0.0926925	0.101005	0.0993387	0.0988825
42440	-6142.246	-6150.072	7.826037	0.0328674	0.0206008	0.019196	0.0300805	0.0332357	0.0376597	0.0408261	0.0405907	0.0405182	0.0374996	0.0372947	0.0364885	0.0364947	0.0767201	0.0742191	0.0986233	0.101465	0.105895	0.103725	0.0982348
42450	-6154.388	-6151.929	-2.459266	0.0304905	0.019155	0.0191743	0.0296491	0.0323426	0.0382553	0.0408032	0.0412832	0.0409026	0.0432277	0.0441874	0.0434793	0.0441663	0.0662324	0.0652471	0.0659604	0.0676509	0.0684259	0.0837151	0.0769489
42460	-6149.409	-6153.222	3.813442	0.0322801	0.0196775	0.0195506	0.026903	0.0371921	0.0399494	0.0410082	0.0395309	0.039605	0.0403045	0.0454521	0.0467331	0.0394354	0.0604025	0.058776	0.0586625	0.0618311	0.0793864	0.102829	0.0957517
42470	-6149.287	-6148.84	-0.447849	0.0319599	0.0228915	0.0231229	0.0268955	0.0369043	0.0380393	0.0434832	0.0466901	0.0477872	0.0450596	0.0510644	0.0401297	0.0433783	0.066161	0.0693073	0.0752469	0.0807452	0.133026	0.140769	0.150562
42480	-6115.076	-6152.631	37.55515	0.0321103	0.0223962	0.0208106	0.0245984	0.0339826	0.0339547	0.0349263	0.0328182	0.0332267	0.0364018	0.0412871	0.0397685	0.0451569	0.0711527	0.0685078	0.0732587	0.112848	0.115188	0.114123	0.106432
42490	-6138.646	-6151.902	13.25591	0.0340349	0.0230693	0.023059	0.028961	0.0383508	0.0398909	0.0408963	0.0452099	0.0457229	0.0475932	0.048545	0.0444308	0.0463712	0.0616787	0.0625887	0.0583301	0.0612031	0.0654575	0.0642743	0.0437235
42500	-6165.748	-6154.181	-11.56678	0.0366312	0.0241017	0.0231721	0.0341638	0.0366882	0.0373118	0.0374392	0.0426194	0.0449511	0.0438451	0.0516345	0.0493875	0.0558322	0.0723508	0.0599335	0.059915	0.0518449	0.0513681	0.0504776	0.028227
