Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation[12]	speciation[13]	speciation[14]	speciation[15]	speciation[16]	speciation[17]	speciation[18]	speciation[19]	speciation[20]
980	-5871.947	-5871.331	-0.6152941	0.0383002	0.0380498	0.0382209	0.0377777	0.05585	0.0559456	0.0559505	0.0567461	0.0650071	0.0635795	0.0660429	0.0648753	0.0908824	0.0899213	0.0923115	0.16154	0.165572	0.144708	0.144629	0.146967
990	-5936.081	-5876.312	-59.76854	0.0362882	0.0404205	0.0400811	0.0409815	0.064731	0.0649332	0.0655361	0.0716171	0.0706016	0.070563	0.0708044	0.0716291	0.071413	0.0722952	0.0735693	0.159769	0.163505	0.299782	0.299113	0.290599
1000	-5906.767	-5875.221	-31.54635	0.0440549	0.0435068	0.0435239	0.0433572	0.0561266	0.0563693	0.058556	0.0584352	0.0645076	0.0646419	0.0649751	0.0650441	0.0655583	0.0670356	0.066631	0.188671	0.175192	0.175524	0.175556	0.179116
1010	-5942.383	-5873.52	-68.8625	0.0416419	0.0412014	0.0418685	0.040296	0.0605886	0.0615412	0.0634756	0.0648064	0.0646653	0.0692339	0.0702442	0.0699927	0.0715808	0.0717031	0.0719906	0.112145	0.112208	0.11039	0.130938	0.133919
1020	-5985.918	-5875.13	-110.7877	0.0439603	0.043527	0.0441305	0.044133	0.0477788	0.0481757	0.0539968	0.0625406	0.0654753	0.0652985	0.0651686	0.0644611	0.069473	0.0731502	0.0621402	0.130092	0.128655	0.121074	0.119013	0.122796
1030	-5962.878	-5871.647	-91.23062	0.0386891	0.0345217	0.0366905	0.0401497	0.0521356	0.052473	0.0403967	0.0577562	0.077992	0.0783414	0.0806015	0.0762995	0.0795572	0.0945161	0.0950036	0.184193	0.182821	0.151579	0.189937	0.187965
1040	-5988.484	-5868.159	-120.3249	0.0423181	0.0357765	0.035745	0.040551	0.0564814	0.0582443	0.0622972	0.0578298	0.0822516	0.082177	0.0920842	0.0562209	0.093054	0.133203	0.130172	0.135323	0.150115	0.159706	0.155846	0.163193
1050	-5943.871	-5867.146	-76.72516	0.0451005	0.0440678	0.0417976	0.0438379	0.0481587	0.0496898	0.0493474	0.0559712	0.0752452	0.074958	0.0758858	0.042307	0.0692228	0.126523	0.126234	0.127788	0.152773	0.154524	0.149243	0.152456
1060	-5891.998	-5865.423	-26.57497	0.0409018	0.0387488	0.039232	0.0411374	0.0497321	0.0522124	0.050613	0.0671171	0.0847438	0.0777088	0.0818536	0.0401098	0.0767021	0.11514	0.125405	0.113527	0.157093	0.152756	0.151062	0.152728
1070	-5886.92	-5870.315	-16.60492	0.0443661	0.0426908	0.0423266	0.0442677	0.0518441	0.0609085	0.0609474	0.056485	0.0708504	0.0685628	0.0672222	0.0397462	0.0627727	0.106709	0.115824	0.0934176	0.0948038	0.0986382	0.110761	0.11081
1080	-5898.841	-5868.918	-29.92331	0.0437715	0.0430447	0.0422631	0.0373651	0.0594224	0.0556998	0.0553233	0.0657491	0.0731128	0.0772349	0.0796904	0.0631042	0.066692	0.0669583	0.113647	0.107084	0.111334	0.181854	0.190967	0.0794641
1090	-5877.231	-5871.578	-5.652618	0.0405846	0.0438749	0.0454512	0.0465923	0.0512043	0.0540945	0.057086	0.068461	0.0788774	0.0828794	0.0814026	0.0808668	0.0757026	0.0745153	0.161433	0.161791	0.15648	0.204895	0.207014	0.203134
1100	-5867.258	-5872.233	4.974319	0.0435113	0.041107	0.0460482	0.045333	0.0463298	0.0547688	0.0599236	0.0716406	0.0883239	0.0839906	0.0911906	0.0884864	0.0877024	0.0886236	0.135314	0.132978	0.139484	0.143885	0.163986	0.160718
1110	-5899.457	-5880.454	-19.00299	0.0460527	0.0454658	0.0460686	0.0463038	0.0463537	0.0463854	0.0468008	0.0468603	0.0478249	0.0755442	0.0755837	0.0760923	0.078572	0.0760991	0.142533	0.140015	0.141754	0.128177	0.127927	0.119319
1120	-5883.962	-5872.854	-11.10776	0.0386797	0.0382589	0.0390498	0.0439819	0.0589814	0.058992	0.0589577	0.0589127	0.0593515	0.0751337	0.0754625	0.0754269	0.0764574	0.0759364	0.184061	0.174898	0.178671	0.17557	0.177161	0.177141
1130	-5852.621	-5876.137	23.51609	0.0472607	0.0465367	0.0457788	0.0459307	0.0512838	0.0511346	0.0628282	0.0635334	0.0633268	0.0616028	0.0615404	0.0615386	0.0614856	0.0615151	0.116073	0.123557	0.122907	0.122816	0.123649	0.124767
1140	-5854.179	-5874.319	20.14055	0.0395705	0.0395832	0.0398149	0.0374781	0.0502905	0.0508509	0.0633758	0.063245	0.0635083	0.0646185	0.064927	0.0652362	0.0660514	0.0628419	0.174837	0.173642	0.169674	0.165549	0.161501	0.161396
1150	-5878.633	-5869.704	-8.929516	0.039453	0.0400527	0.0401313	0.0377279	0.0494532	0.0462828	0.0629148	0.0622071	0.0642666	0.0666335	0.0647244	0.0640136	0.0624131	0.0883789	0.116364	0.123705	0.122799	0.125628	0.125616	0.12015
1160	-5886.51	-5872.011	-14.49839	0.0466837	0.0439039	0.0446025	0.0447021	0.0467763	0.0471713	0.066797	0.0689482	0.0678879	0.0745397	0.0754266	0.0623468	0.0633952	0.121773	0.122434	0.11367	0.117223	0.106737	0.106755	0.106363
1170	-5883.875	-5878.594	-5.281041	0.0391245	0.0390714	0.0390249	0.03905	0.043881	0.0434918	0.048995	0.0493422	0.0491883	0.073748	0.0715243	0.0711722	0.0693475	0.0916015	0.0893009	0.087587	0.102173	0.101818	0.0929484	0.0942149
1180	-5830.591	-5870.344	39.75367	0.0381059	0.0361885	0.0363997	0.0365223	0.0542006	0.0611636	0.0610368	0.0618819	0.0649664	0.0721023	0.072222	0.0741445	0.0745817	0.0902086	0.0910124	0.0915087	0.1717	0.169894	0.16775	0.170681
1190	-5899.192	-5870.321	-28.8713	0.0362404	0.0362288	0.0369227	0.044019	0.0483373	0.0550033	0.0523785	0.0623311	0.0696863	0.0680984	0.0726302	0.0714065	0.071314	0.0959614	0.104261	0.102559	0.219422	0.179938	0.187385	0.190049
1200	-5870.867	-5871.627	0.759359	0.0440045	0.0429991	0.042815	0.045207	0.0503683	0.0492894	0.0399385	0.0667516	0.0700388	0.0738797	0.0755029	0.0620418	0.0611028	0.0831299	0.103075	0.0959576	0.139892	0.148962	0.138795	0.172844
1210	-5880.386	-5873.929	-6.456351	0.0362617	0.042839	0.0418758	0.0417126	0.0490712	0.0597751	0.0495429	0.0675096	0.0676093	0.0678354	0.0888231	0.0558037	0.0580015	0.0601689	0.105124	0.094956	0.161463	0.160765	0.401731	0.432574
1220	-5925.279	-5875.811	-49.46848	0.037982	0.0426786	0.041196	0.0448378	0.03882	0.0527736	0.0603906	0.0787985	0.0763197	0.0818322	0.0775042	0.0714234	0.0812908	0.09408	0.13008	0.0954045	0.121089	0.1464	0.113695	0.0913316
1230	-5925.567	-5870.116	-55.45031	0.0351392	0.0379952	0.0378852	0.0439713	0.0460122	0.0626847	0.0635916	0.0645112	0.0686067	0.0679886	0.0699545	0.0427117	0.0614942	0.0747037	0.095262	0.0795663	0.199198	0.228322	0.18612	0.173221
1240	-5934.304	-5871.823	-62.48105	0.0414598	0.040623	0.0410791	0.0425553	0.0434266	0.0566489	0.0560975	0.0541132	0.0599409	0.0650618	0.0658678	0.0659091	0.0771853	0.0773933	0.149744	0.141205	0.137833	0.198971	0.203673	0.211974
1250	-5903.662	-5870.561	-33.1004	0.0456533	0.0422434	0.03711	0.0427572	0.0402311	0.0610989	0.0597062	0.0593463	0.0677989	0.0702332	0.0705177	0.0632135	0.0769149	0.0908242	0.10363	0.104133	0.100862	0.312593	0.321455	0.32366
1260	-5916.115	-5870.751	-45.36387	0.0428097	0.0411677	0.0393405	0.0453927	0.0415683	0.0616113	0.0553491	0.0533926	0.0700023	0.0683872	0.0650914	0.0613584	0.0820209	0.115466	0.135061	0.135165	0.135814	0.195333	0.194403	0.192452
1270	-5887.39	-5869.586	-17.80386	0.0423903	0.0396399	0.0397602	0.0439519	0.0430201	0.0634261	0.0583092	0.0597844	0.0773997	0.0816866	0.067604	0.0579101	0.0591584	0.118271	0.131064	0.133005	0.138393	0.120434	0.122841	0.121375
1280	-5872.54	-5876.119	3.578933	0.0434456	0.0460656	0.0451607	0.0456087	0.048888	0.0490406	0.0490809	0.0480605	0.0598941	0.0599683	0.0598425	0.0585555	0.0593397	0.118626	0.112176	0.110819	0.112459	0.112571	0.111105	0.110863
1290	-5842.999	-5871.331	28.33133	0.0401086	0.03978	0.0395816	0.0396618	0.0581914	0.059375	0.0603919	0.0597195	0.0594625	0.0598021	0.0589477	0.0594824	0.0622926	0.106839	0.106893	0.107253	0.133114	0.133574	0.134923	0.134922
1300	-5853.339	-5871.759	18.42054	0.0411727	0.0421781	0.0446292	0.0453072	0.0497009	0.0488494	0.0467034	0.0716111	0.0680218	0.0678346	0.0676814	0.0635093	0.0636773	0.123891	0.12442	0.12553	0.128669	0.132374	0.130308	0.12999
1310	-5873.193	-5872.827	-0.3652292	0.0375805	0.0373514	0.0353119	0.0353435	0.0473533	0.0468507	0.0520238	0.0577859	0.0565938	0.0570029	0.0570055	0.0552508	0.0619175	0.106395	0.148824	0.151286	0.135002	0.130561	0.123779	0.0697491
1320	-5929.019	-5871.904	-57.11513	0.037344	0.0369144	0.0353763	0.0349389	0.0483226	0.0557882	0.0611411	0.0627176	0.0629131	0.0637146	0.06196	0.0599359	0.0644499	0.08802	0.106371	0.116405	0.116867	0.191927	0.188835	0.1805
1330	-5926.614	-5875.955	-50.65839	0.0397021	0.0410179	0.0390681	0.0383113	0.0641799	0.0651935	0.068566	0.0758333	0.0697833	0.0780294	0.0775265	0.0707204	0.0801036	0.0806115	0.0929959	0.094205	0.0931882	0.0854621	0.0919492	0.078325
1340	-5875.345	-5872.854	-2.491541	0.0427753	0.033554	0.0333721	0.0332578	0.0589828	0.0589473	0.0591647	0.0696198	0.0695737	0.0700473	0.0698079	0.0726311	0.115566	0.116028	0.111432	0.14346	0.141964	0.138434	0.140896	0.143166
1350	-5855.448	-5872.857	17.40854	0.0467657	0.0309338	0.0358625	0.0362095	0.0585138	0.0570501	0.0576262	0.0786643	0.0775424	0.0775113	0.0747783	0.0796793	0.109494	0.11803	0.112386	0.120634	0.127254	0.185768	0.178015	0.181417
1360	-5836.605	-5871.876	35.27064	0.0529374	0.0403338	0.0389148	0.039955	0.0625342	0.0605262	0.0596003	0.0667307	0.0729111	0.0807895	0.0805776	0.0746969	0.0819817	0.0823423	0.0897988	0.0908568	0.0921051	0.25074	0.254837	0.250884
1370	-5898.243	-5868.835	-29.408	0.0450833	0.0369737	0.03705	0.0367005	0.0553411	0.0566418	0.0539085	0.0560493	0.0561267	0.0644595	0.0607125	0.0635591	0.0705538	0.070013	0.103288	0.127894	0.143697	0.223956	0.223412	0.226979
1380	-5909.068	-5870.325	-38.74346	0.0430361	0.0363204	0.0364207	0.0368385	0.0470173	0.0538473	0.0614895	0.0608385	0.0627159	0.0664437	0.0713518	0.0722579	0.0853164	0.0867224	0.127279	0.132212	0.149357	0.190138	0.184119	0.164369
1390	-5875.965	-5874.374	-1.591234	0.0392993	0.0384019	0.0458945	0.0453274	0.0457568	0.0490692	0.0519985	0.0557102	0.0587367	0.0587712	0.060208	0.0609339	0.0671843	0.0645693	0.148776	0.132006	0.134759	0.13529	0.139995	0.132072
1400	-5841.545	-5876.828	35.28352	0.0432855	0.0416362	0.0420256	0.0438003	0.044385	0.0541775	0.0558772	0.0561377	0.0732646	0.0811534	0.0850506	0.0819925	0.0956798	0.0950126	0.0950447	0.0949966	0.0966725	0.0942891	0.0918117	0.0936217
1410	-5902.389	-5872.357	-30.03174	0.0422591	0.0379609	0.0381389	0.0382036	0.0412123	0.0535163	0.0535844	0.0532436	0.0763542	0.0728223	0.0723792	0.0671358	0.0878831	0.0889548	0.102686	0.100171	0.102193	0.0993712	0.09785	0.0972771
1420	-5879.596	-5875.887	-3.709714	0.0405277	0.0437533	0.0424442	0.0430019	0.0484096	0.0514114	0.0517406	0.0511717	0.0783059	0.0777994	0.0753891	0.0714161	0.0722837	0.0747941	0.187875	0.185073	0.185845	0.169631	0.168729	0.168415
1430	-5881.949	-5875.41	-6.539031	0.0441088	0.0448317	0.045166	0.045353	0.0448718	0.0460298	0.0479717	0.0514249	0.0771544	0.0772288	0.0750123	0.0748244	0.0753301	0.0753675	0.16143	0.161725	0.162179	0.194792	0.194854	0.197128
1440	-5866.458	-5874.149	7.691417	0.0409782	0.0392423	0.0387887	0.0395597	0.0395533	0.0668839	0.0672591	0.0682537	0.0686828	0.0686305	0.0698774	0.069957	0.070132	0.0702826	0.147251	0.147211	0.14685	0.145408	0.150975	0.147704
1450	-5873.146	-5875.646	2.500498	0.0435643	0.0453255	0.0459445	0.0462202	0.0452079	0.0570813	0.058144	0.0583217	0.0588608	0.0606149	0.0606396	0.060856	0.0606527	0.0639377	0.133588	0.128934	0.125265	0.132515	0.134165	0.134266
1460	-5825.112	-5878.9	53.78816	0.0382073	0.037792	0.0376409	0.0376622	0.0374551	0.0731653	0.0734585	0.074058	0.0735877	0.0668317	0.0672522	0.0672716	0.0671893	0.0821311	0.115794	0.116009	0.116697	0.112276	0.112266	0.122749
1470	-5822.673	-5874.2	51.52773	0.0397476	0.0381905	0.0387408	0.0386278	0.0389242	0.070153	0.0690026	0.0685411	0.0684606	0.0710538	0.0693279	0.0700449	0.068846	0.12361	0.150225	0.148819	0.149039	0.147678	0.146747	0.169222
1480	-5848.092	-5872.234	24.14227	0.0448494	0.0439763	0.0440477	0.0440788	0.0447132	0.0655453	0.0659479	0.0694654	0.0710605	0.0713162	0.0714412	0.0713577	0.0720682	0.125307	0.124691	0.196925	0.196948	0.196024	0.19612	0.196264
1490	-5849.933	-5873.684	23.75104	0.0428255	0.0427441	0.0439876	0.043983	0.0417877	0.0554477	0.0614855	0.0619356	0.0623911	0.0622447	0.0622311	0.063438	0.0628405	0.135181	0.141208	0.143868	0.144159	0.140078	0.137455	0.136636
1500	-5882.853	-5874.929	-7.924312	0.0405916	0.0409485	0.0408413	0.0413857	0.0415003	0.0652162	0.064709	0.0646483	0.0644648	0.0676987	0.0669715	0.0664227	0.0666143	0.102441	0.0993621	0.100641	0.0999817	0.0988591	0.0985609	0.100054
1510	-5824.993	-5873.893	48.90025	0.0401382	0.0395015	0.039942	0.0420467	0.0402238	0.0652852	0.0653062	0.0655208	0.0654495	0.0650769	0.0656166	0.0657063	0.0656829	0.149889	0.149762	0.149044	0.147564	0.146199	0.145953	0.144285
1520	-5848.49	-5872.756	24.26535	0.0419258	0.0407978	0.0412366	0.0399239	0.0399068	0.0586911	0.0587443	0.0604251	0.0624513	0.0623951	0.0617905	0.0616533	0.0627324	0.123444	0.123148	0.123246	0.122772	0.12249	0.123204	0.123655
1530	-5874.939	-5871.165	-3.773165	0.0385646	0.038549	0.0354255	0.037415	0.0449928	0.0617219	0.061975	0.0620222	0.0620996	0.0679817	0.0677248	0.067715	0.0680673	0.134381	0.134499	0.134589	0.134857	0.142052	0.14257	0.147771
1540	-5863.939	-5870.914	6.974859	0.0399355	0.0401594	0.0421697	0.0405389	0.0589436	0.0627093	0.0630784	0.0640851	0.0801368	0.0864587	0.0860963	0.0834711	0.0856536	0.127558	0.128216	0.126717	0.126783	0.122134	0.149357	0.153494
1550	-5827.81	-5874.086	46.27566	0.0412941	0.0412855	0.0397569	0.0403254	0.0649352	0.0563577	0.0574926	0.0574767	0.0616947	0.0606108	0.0614131	0.0614885	0.0615857	0.095637	0.095654	0.0954797	0.0955475	0.100032	0.10401	0.108356
1560	-5832.037	-5870.17	38.13337	0.0394912	0.0402123	0.0402576	0.0392844	0.0550953	0.0558379	0.055706	0.055801	0.0654382	0.066727	0.0592871	0.0589898	0.0587989	0.122995	0.122953	0.121769	0.121155	0.115008	0.103107	0.102915
1570	-5804.672	-5868.032	63.35996	0.043234	0.0349856	0.0348541	0.0346841	0.0496165	0.0516563	0.0492623	0.0512954	0.0711772	0.0661633	0.0661396	0.0577922	0.0635684	0.0973002	0.118269	0.118174	0.111527	0.111646	0.112872	0.113768
1580	-5849.022	-5865.777	16.75475	0.0455678	0.0371293	0.0363301	0.0360955	0.0626199	0.0606638	0.0610517	0.0627831	0.0672181	0.0682538	0.0715232	0.0518963	0.0577685	0.0948695	0.132761	0.135984	0.14188	0.154455	0.242641	0.242732
1590	-5877	-5865.565	-11.43516	0.0500144	0.0357122	0.0398626	0.0387191	0.0610932	0.0592876	0.0591161	0.0580272	0.0734411	0.0770277	0.0908548	0.055788	0.0616639	0.117899	0.115861	0.125054	0.127198	0.16485	0.334101	0.334316
1600	-5878.701	-5866.467	-12.23395	0.0504376	0.0407789	0.0424818	0.0442395	0.0614466	0.0601577	0.064147	0.0631739	0.0758485	0.0772182	0.0900809	0.0542859	0.0679701	0.138402	0.131742	0.173051	0.17692	0.248459	0.117489	0.179424
1610	-5881.356	-5866.095	-15.26036	0.0434327	0.0380983	0.0375473	0.0421697	0.0544345	0.0526995	0.0550574	0.0589561	0.0582511	0.0666827	0.0697401	0.0594163	0.0606044	0.122326	0.105227	0.11333	0.145133	0.209663	0.186134	0.204714
1620	-5905.188	-5869.713	-35.47462	0.0422646	0.0372384	0.0391278	0.0422988	0.0645159	0.0642323	0.0644148	0.0667343	0.0653436	0.0763879	0.079951	0.0618708	0.0618131	0.129235	0.126993	0.12634	0.113867	0.120641	0.107851	0.124341
1630	-5876.722	-5871.171	-5.551132	0.0395221	0.0388694	0.0384044	0.0399718	0.0577387	0.0575263	0.0565689	0.0593973	0.0656774	0.0637742	0.0651707	0.0727371	0.0706692	0.12231	0.153061	0.157065	0.16806	0.176013	0.161029	0.184362
1640	-5928.265	-5873.033	-55.23126	0.0396397	0.0404292	0.0398264	0.0546515	0.056068	0.0558703	0.0573881	0.0526857	0.0771536	0.0765199	0.0755973	0.0754269	0.0751659	0.120335	0.109489	0.107506	0.140204	0.147542	0.147378	0.196314
1650	-5899.597	-5871.408	-28.18817	0.0398991	0.0417661	0.0431405	0.0426941	0.0555921	0.0558935	0.0628565	0.0625478	0.0681768	0.0696605	0.0699132	0.0693005	0.0680895	0.0984611	0.0988241	0.0986823	0.125726	0.126923	0.126039	0.0647937
1660	-5917.166	-5870.563	-46.60348	0.0389004	0.0391875	0.0395786	0.0387468	0.0539204	0.0531264	0.054664	0.0596942	0.0603753	0.0606345	0.0563878	0.0581375	0.0606135	0.127734	0.152197	0.15287	0.198764	0.222623	0.216399	0.216458
1670	-5907.602	-5871.528	-36.07362	0.042392	0.0416406	0.0420716	0.0449086	0.0527093	0.053723	0.054614	0.074312	0.0752931	0.0750164	0.0755248	0.0728617	0.096272	0.0961878	0.123669	0.126842	0.118953	0.251676	0.273309	0.280692
1680	-5889.752	-5873.825	-15.92678	0.0410555	0.0369283	0.0400063	0.0416741	0.0654382	0.0647716	0.0644973	0.0771005	0.0780251	0.0730255	0.0717989	0.0677146	0.0702397	0.0690462	0.0731666	0.0756696	0.0763445	0.280518	0.226571	0.22113
1690	-5916.535	-5872.351	-44.18373	0.0429389	0.0418853	0.0408227	0.0406746	0.0613293	0.0602429	0.05815	0.0605066	0.0601099	0.0605164	0.0648119	0.0644579	0.0707662	0.0714557	0.0942962	0.0934161	0.0921687	0.299774	0.270582	0.266454
1700	-5848.772	-5872.236	23.46398	0.0512767	0.0334899	0.0338664	0.0338418	0.0585171	0.0603196	0.0619968	0.0733018	0.0745944	0.0718761	0.0711187	0.0687746	0.11975	0.113766	0.121611	0.118883	0.123816	0.134275	0.134313	0.13456
1710	-5857.685	-5875.385	17.69916	0.0540229	0.0426178	0.046454	0.0470858	0.0492994	0.0494227	0.0523395	0.0654884	0.0630989	0.0650701	0.0650602	0.0609302	0.101107	0.101573	0.107437	0.116059	0.125932	0.125873	0.152147	0.160817
1720	-5849.57	-5877.282	27.71186	0.055035	0.0445603	0.0455256	0.0460828	0.0479374	0.0478167	0.0483875	0.0644474	0.0663268	0.0719967	0.0710412	0.0709222	0.0771155	0.0772742	0.0776844	0.0897735	0.217975	0.213337	0.289781	0.290132
1730	-5892.158	-5868.81	-23.34732	0.0439513	0.0367378	0.0370508	0.0374897	0.0528468	0.0527375	0.0508878	0.0547535	0.061249	0.0621229	0.0611756	0.051042	0.0598523	0.0721194	0.0721343	0.111242	0.172249	0.169748	0.16903	0.152264
1740	-5892.627	-5865.876	-26.75187	0.0401952	0.038277	0.0382675	0.038273	0.0551818	0.0523564	0.052131	0.0576883	0.0632952	0.0704234	0.0720931	0.0509582	0.0590537	0.0958058	0.0891016	0.143088	0.1491	0.149784	0.158252	0.132891
1750	-5871.913	-5868.094	-3.819459	0.0422911	0.0385844	0.0390038	0.0434222	0.0570428	0.0595807	0.0675109	0.0682332	0.0689631	0.0738933	0.0630663	0.0419106	0.0464857	0.0924787	0.0776748	0.164688	0.16734	0.175416	0.166613	0.150577
1760	-5881.892	-5871.924	-9.967937	0.0372899	0.0312378	0.0370878	0.0410951	0.0409869	0.0475932	0.0606623	0.0606219	0.0596042	0.0636194	0.0656283	0.0296642	0.0332539	0.154034	0.114968	0.142503	0.158575	0.148947	0.140284	0.125689
1770	-5931.719	-5871.618	-60.10189	0.0370297	0.0350555	0.0394428	0.0394213	0.0396434	0.0443828	0.0482754	0.0463102	0.0680451	0.0648594	0.0636838	0.0363234	0.0501833	0.0786401	0.115293	0.128733	0.157435	0.156027	0.16182	0.133776
1780	-5903.228	-5871.243	-31.98456	0.047583	0.0443274	0.0455608	0.0477877	0.0494216	0.0504318	0.0713703	0.0723119	0.0779583	0.0775308	0.0743568	0.0466077	0.0511776	0.145386	0.141085	0.138209	0.206609	0.220685	0.226888	0.22796
1790	-5909.36	-5871.042	-38.31789	0.0496916	0.0352645	0.0354323	0.0354897	0.0366325	0.0455969	0.0526412	0.0539409	0.0672164	0.0684745	0.0683282	0.0632259	0.0661441	0.124044	0.115401	0.0865102	0.14731	0.266957	0.273665	0.0630659
1800	-5910.779	-5873.17	-37.60916	0.0472012	0.0298836	0.031136	0.0350568	0.0349449	0.0527632	0.0580069	0.0537232	0.0745684	0.0761518	0.0783388	0.0746507	0.0737969	0.122856	0.142738	0.110237	0.153795	0.159159	0.158919	0.141991
1810	-5898.856	-5868.619	-30.23742	0.0517907	0.0378696	0.0396128	0.0483352	0.0498376	0.0659181	0.0679399	0.066934	0.0788127	0.077681	0.0771423	0.0752842	0.074923	0.114176	0.128073	0.124547	0.160341	0.169098	0.171032	0.161465
1820	-5909.597	-5869.415	-40.18185	0.0460347	0.0371983	0.0362357	0.0472326	0.0537676	0.0528049	0.0528051	0.0682094	0.0774953	0.0836259	0.0827823	0.0842631	0.0906479	0.0963676	0.103418	0.132346	0.17666	0.167475	0.174757	0.199431
1830	-5913.338	-5867.249	-46.08865	0.0441225	0.0388832	0.0416603	0.0504452	0.0589742	0.0582322	0.0633648	0.0753213	0.0816822	0.0985008	0.0788837	0.0824339	0.0838992	0.124438	0.124033	0.128095	0.204828	0.300136	0.296236	0.272649
1840	-5942.16	-5872.759	-69.40113	0.0432816	0.0431729	0.0433998	0.0531846	0.0599681	0.0627747	0.0658385	0.0658825	0.0719774	0.094558	0.0944633	0.0840178	0.0880516	0.0949409	0.0957243	0.0964243	0.190483	0.208968	0.200351	0.198931
1850	-5935.96	-5873.519	-62.44083	0.0395247	0.0382256	0.035206	0.0422857	0.0508476	0.054565	0.0616989	0.0620582	0.0706558	0.073226	0.0710484	0.0700164	0.0700623	0.0737337	0.0743531	0.0808113	0.112767	0.0978216	0.0978481	0.097387
1860	-5890.723	-5869.435	-21.2881	0.0400834	0.0402102	0.0356306	0.0470546	0.0510107	0.0513262	0.057012	0.0706777	0.0711522	0.0700836	0.0673504	0.0664977	0.0684947	0.128887	0.124184	0.124143	0.137158	0.139081	0.131286	0.132381
1870	-5866.377	-5871.672	5.294864	0.0367031	0.0367034	0.0358265	0.0457718	0.0510462	0.0510256	0.0479716	0.0641132	0.0658546	0.067074	0.0647086	0.0651215	0.064998	0.105402	0.106438	0.10896	0.108091	0.101478	0.117037	0.118677
1880	-5886.182	-5868.762	-17.42035	0.0400995	0.0401016	0.0386089	0.0455569	0.0528356	0.0533136	0.0511459	0.0648377	0.0655116	0.0727441	0.0688024	0.0682179	0.0682021	0.126099	0.130505	0.135573	0.140465	0.153054	0.151408	0.152486
1890	-5923.974	-5875.238	-48.73518	0.0406434	0.0376967	0.0366135	0.0580983	0.0575537	0.071282	0.0724921	0.0721211	0.0737145	0.092972	0.0901428	0.0803502	0.0794832	0.0924265	0.0903223	0.12961	0.142075	0.127832	0.116672	0.116206
1900	-5870.417	-5869.592	-0.8250025	0.0453878	0.0418909	0.0394513	0.0488535	0.0487992	0.0706573	0.0683286	0.0666935	0.077668	0.0791266	0.0761235	0.0568383	0.0680029	0.130384	0.108888	0.185032	0.176583	0.157662	0.139088	0.132824
1910	-5894.385	-5870.718	-23.6667	0.0397632	0.0362756	0.0352513	0.0411814	0.0411503	0.0619147	0.0543063	0.0509581	0.0626139	0.0655987	0.0658232	0.0487466	0.076591	0.0986003	0.0823526	0.138676	0.137389	0.141931	0.111857	0.122089
1920	-5920.012	-5870.044	-49.96866	0.043349	0.0358589	0.0358024	0.0410162	0.0412252	0.0581544	0.0599596	0.0639051	0.0800609	0.0807822	0.0798904	0.0463566	0.0853199	0.125379	0.112928	0.209588	0.209218	0.212661	0.181079	0.185693
1930	-5923.752	-5869.287	-54.46521	0.0524575	0.0380589	0.0385449	0.0429366	0.0450351	0.0465723	0.0474668	0.0487772	0.0679622	0.068883	0.0641166	0.0495324	0.0595957	0.116047	0.118819	0.118109	0.117965	0.123018	0.126496	0.127521
1940	-5907.613	-5868.209	-39.40335	0.0443734	0.0324875	0.0319568	0.0404039	0.0471478	0.0481458	0.0478595	0.0475652	0.0856343	0.0971115	0.0864095	0.0382318	0.0386264	0.124641	0.118981	0.138546	0.13341	0.136767	0.134856	0.116608
1950	-5886.414	-5869.878	-16.53587	0.0521483	0.0334766	0.0348828	0.0460567	0.0494321	0.0493073	0.051183	0.0476655	0.080177	0.0811108	0.0781078	0.0438278	0.0436412	0.157115	0.14703	0.167344	0.148851	0.152938	0.152151	0.142146
1960	-5858.946	-5875.783	16.83686	0.038236	0.0319963	0.0368984	0.0546371	0.0615364	0.0605638	0.0604075	0.0694394	0.0665733	0.0674287	0.0602053	0.0583294	0.0674946	0.112693	0.0993711	0.100184	0.0935013	0.123623	0.11943	0.115927
1970	-5837.735	-5871.692	33.95728	0.0395561	0.0368837	0.0363207	0.048373	0.0617183	0.0616971	0.0602065	0.0595307	0.0585661	0.0584035	0.0531718	0.0539837	0.0539426	0.109752	0.115126	0.123143	0.124034	0.152831	0.151929	0.151543
