Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	br_base	br_CW	br_TW	br_WC	br_WT	dr_base	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	rf_simplex[19]	rf_simplex[20]	rf_simplex[21]	rf_simplex[22]	rf_simplex[23]	rf_simplex[24]	rf_simplex[25]	rf_simplex[26]	rf_simplex[27]	w_adj[1]	w_adj[2]	w_adj[3]	w_B	w_G	w_graph[1]	w_graph[2]	w_graph[3]	w_not_B	w_U	y
16050	-769.2087	-766.906	-2.302672	0.152525	0.965222	0.00381054	0.00909011	0.9980591	0.009090109	0.1525248	0.003810543	0.9652225	0.001940928	4.000346	7.73889e-05	0.930131	0.00460392	0.00204988	8.14849e-05	8.81479e-05	8.43434e-05	8.96955e-05	8.59425e-05	1.42608e-05	0.0619116	0.000522198	0.00021574	1.01738e-05	5.80269e-06	1.12219e-05	1.94991e-06	5.72351e-06	1.5799e-09	9.77166e-06	4.79709e-08	1.97473e-08	1.295e-09	9.06023e-10	1.36782e-09	5.70351e-10	9.01029e-10	0	0.437221	1	0.978486	0.004196597	0.0173174	0.0041966	0.978486	0.02151399	0.01731739	0.4372211
16100	-766.4804	-765.9136	-0.5667442	0.152403	0.713627	0.0134087	0.0209336	0.9881948	0.02093359	0.1524029	0.01340874	0.7136273	0.01180521	0.7050077	0.000603252	0.897505	0.0265208	0.00921679	0.000639156	0.000731647	0.000701558	0.000713695	0.000688174	0.000128571	0.0575953	0.00342835	0.00115591	9.31395e-05	4.57439e-05	0.000132635	1.81754e-05	4.44355e-05	5.4706e-08	3.60942e-05	1.28059e-06	4.33018e-07	4.49199e-08	2.78325e-08	5.60469e-08	1.81577e-08	2.74873e-08	0	0.32617	1	0.9738953	0.003294973	0.0228098	0.00329497	0.973895	0.02610472	0.02280975	0.3261697
16150	-763.2607	-762.4849	-0.7757656	0.17796	0.905513	0.0142656	0.0112238	0.9898336	0.0112238	0.17796	0.01426556	0.9055128	0.01016642	0.8689018	0.000528406	0.915212	0.0230341	0.00661137	0.000571805	0.000642922	0.000609014	0.000640757	0.0006215	0.000124924	0.047259	0.00299262	0.000851982	8.18282e-05	3.29212e-05	0.000107657	1.2405e-05	3.23858e-05	5.107e-08	3.07614e-05	1.13136e-06	3.23734e-07	3.89964e-08	2.09976e-08	4.64182e-08	1.36296e-08	2.08553e-08	0	0.26544	1	0.9758451	0.0005187399	0.0236362	0.00051874	0.975845	0.02415494	0.0236362	0.26544
16200	-765.3101	-764.9462	-0.3639456	0.173595	0.984895	0.0100154	0.0250912	0.98451	0.02509119	0.1735947	0.0100154	0.9848951	0.01549001	0.5755983	0.000898933	0.89793	0.0346916	0.0105468	0.000970632	0.00110112	0.00106039	0.00107857	0.00104726	0.000199535	0.0445728	0.00417381	0.00126631	0.000128671	5.39777e-05	0.00018272	1.98802e-05	5.26568e-05	6.31733e-08	2.28374e-05	1.22414e-06	3.72289e-07	4.7801e-08	2.68037e-08	5.988e-08	1.73914e-08	2.65312e-08	0	0.278329	1	0.9732769	0.0005836857	0.0261394	0.000583686	0.973277	0.02672311	0.02613943	0.2783293
16250	-772.3068	-771.4346	-0.8721837	0.090014	0.385757	0.0100716	0.0125876	0.9918989	0.01258764	0.090014	0.01007159	0.3857569	0.008101137	0.9568515	0.000893749	0.945403	0.0193697	0.003233	0.000921011	0.000992555	0.000928733	0.000998997	0.000989786	0.000121129	0.0237677	0.0017809	0.000312549	9.39612e-05	2.5318e-05	0.0001058	1.54593e-05	2.53011e-05	6.66874e-08	1.98895e-05	9.33234e-07	1.69051e-07	5.62964e-08	2.10639e-08	6.09828e-08	1.60456e-08	2.10554e-08	0	0.117758	1	0.9480241	0.005837395	0.0461385	0.0058374	0.948024	0.05197591	0.04613851	0.117758
16300	-764.5123	-763.8154	-0.6968883	0.178237	0.916642	0.0129372	0.0137473	0.9895743	0.01374731	0.1782367	0.01293715	0.9166418	0.01042569	0.8029985	0.000686846	0.903256	0.0234612	0.0080815	0.000738327	0.000828525	0.000787398	0.000826193	0.000796605	0.000158509	0.0558506	0.00308409	0.0010372	0.000107489	5.05547e-05	0.000136229	1.90092e-05	4.9576e-05	7.71777e-08	4.16398e-05	1.33982e-06	4.53625e-07	6.06999e-08	3.68253e-08	7.01229e-08	2.39272e-08	3.65288e-08	0	0.320697	1	0.9696134	0.000536241	0.0298504	0.000536241	0.969613	0.03038665	0.02985041	0.3206968
16350	-764.2973	-763.3963	-0.9010105	0.154338	0.993458	0.0107568	0.0113874	0.9891549	0.0113874	0.1543376	0.01075679	0.9934578	0.01084508	0.9848359	0.000275834	0.912648	0.0250541	0.00895103	0.000293724	0.000355989	0.000354345	0.00032343	0.000312552	5.26892e-05	0.0475762	0.00271419	0.000937751	3.50886e-05	1.76092e-05	6.24572e-05	5.4417e-06	1.63906e-05	8.71341e-09	1.21581e-05	3.97921e-07	1.36268e-07	6.78094e-09	4.25653e-09	9.8427e-09	2.59944e-09	4.13294e-09	0	0.346765	1	0.9876905	0.001184444	0.0111251	0.00118444	0.98769	0.01230952	0.01112508	0.3467652
16400	-764.9041	-764.438	-0.4660292	0.149832	0.949972	0.0156054	0.00831503	0.9808543	0.008315029	0.1498323	0.01560539	0.9499716	0.01914571	0.6374614	0.000750843	0.911231	0.0435982	0.00859312	0.000811151	0.000911483	0.000890032	0.000891345	0.000876951	0.000150564	0.0255687	0.00448404	0.000920489	9.07718e-05	2.58064e-05	0.000155238	1.00057e-05	2.53816e-05	4.5017e-08	1.3322e-05	1.34134e-06	2.73283e-07	3.20301e-08	1.30966e-08	4.68692e-08	8.60308e-09	1.30059e-08	0	0.174878	1	0.9823866	0.0002765212	0.0173369	0.000276521	0.982387	0.01761339	0.01733686	0.1748778
16450	-765.573	-765.3272	-0.2458055	0.17346	0.956752	0.0220267	0.0150317	0.9839626	0.01503169	0.1734604	0.02202674	0.956752	0.01603743	0.5114603	0.000605836	0.914464	0.0362265	0.00762489	0.000661308	0.000749997	0.000726136	0.000736863	0.000722001	0.000141053	0.0317617	0.00432922	0.000936637	8.60109e-05	2.61179e-05	0.000139427	9.90558e-06	2.56712e-05	6.22134e-08	2.4112e-05	1.88241e-06	4.05798e-07	4.46927e-08	1.93443e-08	6.25444e-08	1.26269e-08	1.92058e-08	0	0.189191	1	0.9818714	0.0009907764	0.0171378	0.000990776	0.981871	0.01812861	0.01713784	0.1891915
16500	-766.3817	-765.0329	-1.348781	0.130334	0.614423	0.00743366	0.00937288	0.9941062	0.009372884	0.1303343	0.007433662	0.6144234	0.005893776	1.541091	0.00033017	0.917805	0.0136725	0.00500586	0.000345548	0.000381819	0.000361927	0.000382703	0.000369116	6.25067e-05	0.0588815	0.00164822	0.000572137	4.72295e-05	2.41087e-05	5.71275e-05	9.91456e-06	2.3739e-05	1.41907e-08	1.88535e-05	3.20307e-07	1.11762e-07	1.19892e-08	7.60215e-09	1.34299e-08	4.97427e-09	7.55137e-09	0	0.349269	1	0.9753298	0.0001993727	0.0244708	0.000199373	0.97533	0.0246702	0.02447083	0.349269
16550	-765.1903	-765.0124	-0.177883	0.197608	0.95418	0.021432	0.0179298	0.978611	0.01792983	0.1976079	0.02143203	0.9541796	0.02138903	0.4778742	0.000835893	0.877652	0.046098	0.0132959	0.000913489	0.00109156	0.00107954	0.00103268	0.000999018	0.000216435	0.0479597	0.00639044	0.00186201	0.000140239	5.81248e-05	0.00025703	2.07289e-05	5.56028e-05	1.04802e-07	3.76978e-05	2.8928e-06	8.36521e-07	7.94278e-08	4.35327e-08	1.19628e-07	2.78213e-08	4.2735e-08	0	0.265241	1	0.9807426	0.001120235	0.0181372	0.00112024	0.980743	0.01925745	0.01813721	0.2652412
16600	-766.3604	-765.7358	-0.6245848	0.0954025	0.611684	0.011874	0.0129607	0.9867919	0.01296066	0.09540254	0.01187401	0.6116837	0.01320806	0.7469881	0.000620048	0.924623	0.0312354	0.00774743	0.000644648	0.000711431	0.000687154	0.000695018	0.000683386	8.44978e-05	0.0287972	0.00260056	0.000651528	6.01517e-05	2.19658e-05	9.07853e-05	9.50617e-06	2.15937e-05	2.52472e-08	1.3328e-05	7.23305e-07	1.81514e-07	2.03007e-08	9.94316e-09	2.67836e-08	6.62489e-09	9.86857e-09	0	0.224953	1	0.9774272	0.002952109	0.0196207	0.00295211	0.977427	0.02257276	0.01962065	0.2249534
16650	-762.3599	-761.2898	-1.070104	0.142453	0.877892	0.00942815	0.00759054	0.99145	0.007590535	0.1424529	0.009428151	0.8778917	0.00855003	1.166273	0.000322707	0.932298	0.0200591	0.00542579	0.000344271	0.000384043	0.000368258	0.000378373	0.000369307	6.12239e-05	0.0371719	0.00210929	0.000565237	3.97872e-05	1.51388e-05	5.50848e-05	5.5184e-06	1.48506e-05	1.16403e-08	1.13632e-05	3.74408e-07	1.00436e-07	8.82529e-09	4.53473e-09	1.09026e-08	2.90148e-09	4.49876e-09	0	0.254425	1	0.9826928	0.0008141905	0.016493	0.00081419	0.982693	0.01730716	0.01649297	0.2544245
16700	-763.6828	-762.8374	-0.8453997	0.181136	0.972104	0.00733439	0.00569801	0.9889157	0.005698014	0.1811359	0.007334389	0.972104	0.01108425	0.9315634	0.000579721	0.925068	0.0252805	0.00568442	0.000634247	0.000707907	0.000667857	0.000708803	0.000693232	0.000140137	0.0356873	0.00315178	0.000718616	8.58864e-05	2.7401e-05	0.000112637	1.07162e-05	2.71481e-05	2.90318e-08	1.24983e-05	6.35537e-07	1.45958e-07	2.09841e-08	9.44695e-09	2.51179e-08	6.23196e-09	9.41058e-09	0	0.200246	1	0.9750834	0.001024577	0.023892	0.00102458	0.975083	0.02491661	0.02389204	0.2002456
16750	-764.2636	-763.5075	-0.7560226	0.163543	0.996833	0.0157616	0.00842454	0.9880056	0.008424542	0.1635425	0.01576162	0.9968332	0.01199435	0.8519153	0.000585477	0.935498	0.0278485	0.00473687	0.000639819	0.000706215	0.000668942	0.000706768	0.00069682	0.000129205	0.0239623	0.00304747	0.000535853	7.50754e-05	1.83665e-05	0.00010092	7.53352e-06	1.82783e-05	4.99251e-08	1.65256e-05	1.19939e-06	2.11941e-07	3.43848e-08	1.25147e-08	4.2247e-08	8.40627e-09	1.24888e-08	0	0.145987	1	0.9772096	0.0008714505	0.0219189	0.00087145	0.97721	0.02279036	0.02191891	0.1459867
16800	-772.392	-772.133	-0.2589962	0.172934	0.747628	0.0351531	0.0918647	0.986392	0.09186475	0.1729337	0.03515312	0.7476276	0.01360802	0.5182516	0.000870574	0.900292	0.0301203	0.00822708	0.000937101	0.00105826	0.000993856	0.00105743	0.00102658	0.000211721	0.0492717	0.00420218	0.00115354	0.000145826	5.76651e-05	0.000195319	2.44298e-05	5.69085e-05	2.41843e-07	9.08279e-05	4.43752e-06	1.22731e-06	1.90148e-07	1.04074e-07	2.29978e-07	7.03651e-08	1.03477e-07	0	0.244886	1	0.9703735	0.0003103336	0.0293162	0.000310334	0.970374	0.02962649	0.02931615	0.2448861
16850	-765.7468	-764.4584	-1.288312	0.152879	0.822936	0.0062836	0.000999334	0.9935637	0.0009993344	0.1528786	0.006283603	0.8229357	0.006436274	1.450664	0.000281109	0.936301	0.0150257	0.00390338	0.00030115	0.000333089	0.000314898	0.000334039	0.000325836	5.8763e-05	0.0404719	0.00176033	0.000454275	3.87982e-05	1.43281e-05	4.84977e-05	5.75439e-06	1.41799e-05	1.14863e-08	1.25677e-05	3.21705e-07	8.39745e-08	8.79237e-09	4.39417e-09	1.0152e-08	2.89291e-09	4.375e-09	0	0.237006	1	0.9733147	0.007295088	0.0193902	0.00729509	0.973315	0.0266853	0.01939021	0.2370057
16900	-770.7295	-769.0921	-1.637457	0.0511481	0.240015	0.00561032	0.0129045	0.9943332	0.0129045	0.05114812	0.005610319	0.2400145	0.005666806	2.056831	0.000232611	0.950532	0.0140992	0.00411767	0.000235201	0.000252909	0.000244167	0.000248435	0.000244678	1.94077e-05	0.0286033	0.000865811	0.000243043	1.68465e-05	7.48092e-06	2.21433e-05	3.57567e-06	7.3875e-06	2.05655e-09	4.05771e-06	7.85351e-08	2.21406e-08	1.88478e-09	1.04869e-09	2.24484e-09	7.03795e-10	1.04247e-09	0	0.277692	1	0.9832857	0.0003927877	0.0163215	0.000392788	0.983286	0.01671433	0.01632154	0.2776923
16950	-769.2485	-768.8282	-0.420238	0.130603	0.815474	0.0270957	0.0409767	0.9848273	0.04097673	0.1306028	0.02709574	0.8154742	0.01517271	0.6089295	0.00108947	0.927916	0.0352742	0.0053619	0.00116529	0.0012696	0.00119987	0.00127218	0.00126008	0.000197526	0.0196314	0.00342224	0.000552568	0.000122049	2.76575e-05	0.000159079	1.39406e-05	2.76189e-05	1.83717e-07	3.24758e-05	3.24475e-06	5.29072e-07	1.31752e-07	4.52364e-08	1.58869e-07	3.25406e-08	4.52015e-08	0	0.116736	1	0.9664567	0.002258131	0.0312852	0.00225813	0.966457	0.03354334	0.03128521	0.1167357
17000	-765.769	-764.0259	-1.74315	0.17723	0.835835	0.00361479	0.00487047	0.9964768	0.004870469	0.17723	0.003614785	0.8358353	0.003523177	2.286128	0.000223778	0.921739	0.0080755	0.00290314	0.00023962	0.000263037	0.000245791	0.000269771	0.000258849	5.30122e-05	0.0640761	0.00112976	0.000388749	3.72153e-05	1.81713e-05	4.09556e-05	6.9699e-06	1.80281e-05	7.08214e-09	1.26121e-05	1.31448e-07	4.56651e-08	5.70764e-09	3.54571e-09	6.03461e-09	2.30438e-09	3.53411e-09	0	0.341099	1	0.9708613	0.0003002743	0.0288385	0.000300274	0.970861	0.02913873	0.02883845	0.3410993
17050	-765.7541	-764.3934	-1.360785	0.12589	0.788146	0.00571671	0.0018971	0.9944293	0.001897102	0.12589	0.005716706	0.7881464	0.005570705	1.559702	0.000198025	0.934518	0.0132409	0.00444017	0.000208244	0.000231051	0.000222671	0.000227482	0.000221082	3.35501e-05	0.0446004	0.00133602	0.000432374	2.33873e-05	1.08223e-05	3.0504e-05	4.09103e-06	1.05876e-05	5.41153e-09	1.07801e-05	1.91031e-07	6.21121e-08	4.33258e-09	2.56633e-09	5.10999e-09	1.64923e-09	2.54291e-09	0	0.318502	1	0.9769825	0.007760979	0.0152566	0.00776098	0.976982	0.02301755	0.01525657	0.3185021
17100	-763.9917	-763.1545	-0.8372103	0.195338	0.951517	0.0115557	0.00635917	0.9896976	0.006359172	0.195338	0.01155573	0.9515169	0.01030244	0.9239657	0.000517425	0.907429	0.0230525	0.00720781	0.000562696	0.000639074	0.00060687	0.000635215	0.000612762	0.000131496	0.0540758	0.00321964	0.000990596	8.65831e-05	3.75906e-05	0.00011542	1.35774e-05	3.68013e-05	4.34147e-08	2.80127e-05	9.67347e-07	2.98585e-07	3.3373e-08	1.90138e-08	3.99362e-08	1.22036e-08	1.88487e-08	0	0.292772	1	0.976616	0.0002166825	0.0231673	0.000216682	0.976616	0.02338402	0.02316734	0.2927718
17150	-766.3214	-766.302	-0.01948948	0.168302	0.974109	0.0285629	0.00822511	0.9804982	0.00822511	0.1683023	0.0285629	0.9741091	0.01950176	0.4078723	0.00113183	0.882529	0.0430892	0.0138465	0.00121686	0.0014026	0.0013663	0.00134873	0.00130828	0.000241899	0.0451911	0.00506336	0.00162509	0.00015838	7.03601e-05	0.00024298	2.57658e-05	6.79591e-05	2.26192e-07	6.71781e-05	4.35137e-06	1.39535e-06	1.73431e-07	1.00324e-07	2.28592e-07	6.4718e-08	9.88938e-08	0	0.294038	1	0.9728811	0.001114951	0.026004	0.00111495	0.972881	0.02711892	0.02600397	0.2940376
17200	-770.1814	-769.5003	-0.6810982	0.134615	0.811847	0.00542584	0.0113171	0.9850621	0.01131712	0.134615	0.005425841	0.8118474	0.01493792	0.7904186	0.000671389	0.930519	0.0347285	0.00530612	0.000719479	0.000790959	0.000759648	0.000788378	0.000779879	0.000125871	0.0205175	0.00348494	0.000563028	7.79895e-05	1.78649e-05	0.000116937	8.46307e-06	1.77804e-05	1.95188e-08	5.55165e-06	5.4999e-07	8.9233e-08	1.4046e-08	4.77077e-09	1.88102e-08	3.3413e-09	4.76e-09	0	0.123474	1	0.9727048	0.00765598	0.0196392	0.00765598	0.972705	0.02729521	0.01963923	0.1234744
17250	-770.0163	-768.7288	-1.287495	0.0814069	0.718362	0.00860923	0.00603179	0.9923532	0.006031791	0.08140694	0.00860923	0.7183621	0.007646795	1.449479	0.000255566	0.936766	0.0186835	0.00693845	0.00026342	0.000298298	0.000292948	0.000279974	0.000273847	2.81251e-05	0.0340947	0.00128636	0.000454149	2.0381e-05	1.04305e-05	3.03104e-05	3.83319e-06	1.00006e-05	5.03978e-09	8.89077e-06	1.99495e-07	7.01705e-08	4.14954e-09	2.63089e-09	5.31998e-09	1.6625e-09	2.58421e-09	0	0.358602	1	0.9831062	0.003274961	0.0136189	0.00327496	0.983106	0.01689385	0.01361889	0.3586024
17300	-765.6982	-764.8263	-0.8719258	0.117984	0.718896	0.0145018	0.0197341	0.9920749	0.01973407	0.1179845	0.01450176	0.7188964	0.007925136	0.9566048	0.000517701	0.932228	0.0187559	0.00536056	0.000543759	0.000592326	0.000563614	0.000592404	0.000579304	8.48653e-05	0.0376204	0.00182555	0.000516085	5.89577e-05	2.37775e-05	7.17021e-05	1.00431e-05	2.3544e-05	4.35844e-08	2.98405e-05	8.57599e-07	2.4531e-07	3.46149e-08	1.86028e-08	3.91685e-08	1.24088e-08	1.8524e-08	0	0.259965	1	0.9693934	0.002653149	0.0279534	0.00265315	0.969393	0.03060658	0.02795343	0.2599649
17350	-766.5931	-766.6472	0.05410048	0.179297	0.935754	0.0204225	0.00301471	0.9763506	0.00301471	0.1792968	0.02042251	0.9357539	0.0236494	0.3789348	0.00142096	0.887519	0.0515787	0.0106923	0.00155478	0.00175294	0.00168316	0.00173647	0.00170489	0.00034411	0.0314705	0.00640879	0.00140097	0.000211608	6.33106e-05	0.000325206	2.75908e-05	6.26577e-05	2.31167e-07	3.62488e-05	4.28516e-06	9.36063e-07	1.67135e-07	7.11026e-08	2.25198e-07	4.86424e-08	7.07832e-08	0	0.17233	1	0.9701685	0.002233563	0.027598	0.00223356	0.970168	0.02983152	0.02759796	0.1723299
17400	-762.7759	-761.9334	-0.842498	0.168381	0.93939	0.00667764	0.0038099	0.9898243	0.003809896	0.1683809	0.006677638	0.9393899	0.01017569	0.9288642	0.000310689	0.916345	0.0232859	0.00721451	0.00033421	0.000387975	0.000377227	0.000372102	0.000360219	6.78238e-05	0.0471062	0.00281527	0.00085517	4.45268e-05	1.93998e-05	6.99316e-05	6.50459e-06	1.86607e-05	7.56077e-09	8.26597e-06	2.85847e-07	8.64202e-08	5.80023e-09	3.28893e-09	7.76456e-09	2.05493e-09	3.23684e-09	0	0.296983	1	0.9862396	9.663232e-05	0.0136638	9.66323e-05	0.98624	0.01376042	0.01366379	0.2969833
17450	-769.635	-769.3178	-0.3172317	0.157312	0.898267	0.0338663	0.0511986	0.9829338	0.0511986	0.1573123	0.03386632	0.898267	0.01706615	0.5493283	0.000936218	0.912619	0.0386731	0.00776826	0.00101314	0.00112656	0.00108251	0.00111976	0.00110172	0.000199966	0.0286686	0.00432766	0.000905893	0.000123613	3.58701e-05	0.0001799	1.60533e-05	3.55563e-05	2.3639e-07	5.92883e-05	5.07364e-06	1.07123e-06	1.70945e-07	7.27512e-08	2.22238e-07	5.03201e-08	7.24685e-08	0	0.166179	1	0.9671214	0.008334845	0.0245437	0.00833485	0.967121	0.03287859	0.02454374	0.166179
17500	-770.6855	-770.2782	-0.4072537	0.173013	0.899024	0.0293992	0.0680442	0.985481	0.06804418	0.1730133	0.02939917	0.8990239	0.01451896	0.6010741	0.000940466	0.93159	0.0330991	0.00406685	0.00103474	0.00114937	0.00106848	0.0011547	0.00114443	0.000228364	0.0195464	0.00403455	0.000532114	0.0001344	2.50521e-05	0.000174191	1.30567e-05	2.50547e-05	2.08766e-07	3.34749e-05	3.85351e-06	5.12296e-07	1.43257e-07	4.25495e-08	1.7275e-07	3.11937e-08	4.25435e-08	0	0.0894076	1	0.9686195	0.001703492	0.029677	0.00170349	0.96862	0.03138049	0.029677	0.08940756
17550	-769.5316	-769.2533	-0.2782942	0.201369	0.940084	0.0341577	0.0230684	0.9842969	0.0230684	0.2013687	0.03415775	0.9400841	0.01570307	0.5283499	0.00125688	0.894231	0.0343191	0.00909926	0.00137911	0.00155156	0.00145497	0.00155905	0.00151638	0.000337139	0.0462767	0.00488777	0.00131765	0.000216018	8.05702e-05	0.000276401	3.41554e-05	7.9793e-05	5.13077e-07	0.000115632	7.05524e-06	1.92817e-06	3.84565e-07	1.97229e-07	4.50701e-07	1.33916e-07	1.96421e-07	0	0.227983	1	0.9614229	0.001065806	0.0375113	0.00106581	0.961423	0.03857712	0.03751131	0.2279827
17600	-766.5261	-766.3815	-0.1445761	0.187558	0.944716	0.025079	0.0249011	0.9764414	0.02490106	0.1875576	0.02507896	0.9447156	0.02355857	0.4622199	0.00117138	0.888483	0.0512167	0.0105487	0.00128749	0.00146652	0.00142144	0.00144518	0.00141702	0.000297173	0.0325253	0.0066231	0.00143617	0.000182255	5.44903e-05	0.000300767	2.29208e-05	5.3743e-05	2.10998e-07	4.01036e-05	4.6775e-06	1.01038e-06	1.5204e-07	6.53433e-08	2.16302e-07	4.42429e-08	6.49568e-08	0	0.174387	1	0.9739478	0.003031955	0.0230202	0.00303196	0.973948	0.02605216	0.0230202	0.1743867
17650	-764.8998	-764.2216	-0.6781655	0.143165	0.955939	0.0130222	0.0128898	0.9893694	0.01288982	0.1431647	0.01302215	0.9559391	0.01063062	0.788104	0.000298779	0.907623	0.0246367	0.0100279	0.000315095	0.000387379	0.00038552	0.000345307	0.000332676	5.24815e-05	0.0518563	0.00257833	0.000995853	3.65254e-05	2.07483e-05	6.38223e-05	6.40014e-06	1.9078e-05	1.15751e-08	1.69473e-05	4.86841e-07	1.85988e-07	9.31207e-09	6.36742e-09	1.3222e-08	3.87252e-09	6.14966e-09	0	0.398231	1	0.9868856	0.0009781776	0.0121362	0.000978178	0.986886	0.01311438	0.01213621	0.3982306
17700	-764.7538	-763.7035	-1.05024	0.1087	0.828347	0.0115472	0.0128487	0.9916281	0.01284866	0.1087	0.01154719	0.8283465	0.008371887	1.143335	0.000317933	0.943468	0.0201875	0.00495072	0.000334403	0.000366136	0.000352988	0.000360453	0.000354292	4.64781e-05	0.0270936	0.00165603	0.00040512	3.0096e-05	1.04365e-05	4.15798e-05	3.92681e-06	1.02758e-05	9.98983e-09	9.51778e-06	3.37785e-07	8.27343e-08	7.52941e-09	3.60232e-09	9.32902e-09	2.3215e-09	3.57902e-09	0	0.229214	1	0.9834834	0.0005316764	0.015985	0.000531676	0.983483	0.01651664	0.01598496	0.2292144
17750	-762.8539	-762.2967	-0.5571546	0.183044	0.9921	0.00873489	0.00928122	0.9863681	0.009281218	0.1830441	0.008734886	0.9921002	0.01363189	0.6982793	0.000632064	0.921179	0.0309063	0.00635147	0.000694328	0.000778989	0.000740904	0.000775934	0.000760563	0.000154893	0.0320957	0.00382187	0.000805128	9.29813e-05	2.73375e-05	0.000131925	1.06333e-05	2.70571e-05	3.29493e-08	1.18116e-05	8.05293e-07	1.70057e-07	2.33863e-08	9.88067e-09	2.96908e-08	6.51753e-09	9.83828e-09	0	0.181901	1	0.9780659	0.0006888178	0.0212453	0.000688818	0.978066	0.02193411	0.02124529	0.1819012
17800	-765.0189	-763.7669	-1.251987	0.172386	0.996221	0.00686871	0.015235	0.9926126	0.01523501	0.1723861	0.00686871	0.996221	0.007387356	1.398914	0.000196896	0.928721	0.0171219	0.0051037	0.000212645	0.000243159	0.000235181	0.000236552	0.000229305	4.3406e-05	0.0449136	0.00204246	0.000596677	2.77518e-05	1.15135e-05	4.07823e-05	3.76462e-06	1.11578e-05	4.73629e-09	7.88746e-06	2.04906e-07	5.97053e-08	3.56113e-09	1.96797e-09	4.56386e-09	1.2284e-09	1.94305e-09	0	0.286634	1	0.986741	0.001318926	0.0119401	0.00131893	0.986741	0.01325901	0.01194008	0.286634
17850	-767.1883	-766.5279	-0.6603701	0.137141	0.943916	0.0159485	0.00873268	0.9890219	0.008732684	0.1371411	0.01594852	0.9439164	0.01097812	0.7742034	0.000548173	0.897172	0.0253696	0.0119364	0.000573273	0.000675417	0.000665997	0.000625387	0.000600597	9.02378e-05	0.0576674	0.00262599	0.00114914	6.57533e-05	4.12257e-05	9.61338e-05	1.35818e-05	3.86762e-05	4.78307e-08	4.31493e-05	1.14911e-06	4.99047e-07	3.97971e-08	2.92802e-08	4.97841e-08	1.81891e-08	2.85182e-08	0	0.458468	1	0.9754947	0.003117513	0.0213878	0.00311751	0.975495	0.02450532	0.02138781	0.4584681
17900	-768.6996	-768.7406	0.04098914	0.224608	0.985753	0.02345	0.0721614	0.9798287	0.07216136	0.2246079	0.02344999	0.985753	0.02017128	0.3839358	0.00114845	0.877159	0.0428693	0.0117738	0.00127296	0.00147505	0.00141366	0.001455	0.00140841	0.000339612	0.0503998	0.00662088	0.00185007	0.000216682	8.43187e-05	0.000325582	3.27567e-05	8.25088e-05	2.61145e-07	6.52329e-05	4.80965e-06	1.34728e-06	1.94933e-07	1.05593e-07	2.55426e-07	7.0206e-08	1.04636e-07	0	0.243483	1	0.9708151	0.001933821	0.027251	0.00193382	0.970815	0.02918486	0.02725104	0.2434833
17950	-766.1195	-766.0726	-0.04692396	0.157283	0.922494	0.0207406	0.0252173	0.981724	0.0252173	0.1572826	0.02074064	0.9224937	0.01827595	0.4192169	0.000965849	0.898555	0.0410366	0.0108019	0.00103913	0.00117664	0.00113841	0.00114792	0.00112128	0.000200363	0.0365333	0.00458289	0.0012261	0.000127963	4.75286e-05	0.000196003	1.83415e-05	4.64782e-05	1.15083e-07	3.47607e-05	2.50465e-06	6.69687e-07	8.60738e-08	4.38276e-08	1.14508e-07	2.87446e-08	4.34194e-08	0	0.236593	1	0.9756131	0.000857819	0.0235291	0.000857819	0.975613	0.02438691	0.02352909	0.2365931
18000	-768.6362	-768.4042	-0.2319999	0.219404	0.988205	0.0145412	0.00886818	0.9748617	0.008868183	0.2194043	0.01454117	0.9882047	0.02513834	0.5044479	0.000717534	0.890111	0.0537817	0.00948376	0.00080588	0.000945582	0.000959294	0.0009205	0.000901875	0.000215959	0.0312823	0.00788592	0.00148484	0.000128455	3.38196e-05	0.000277292	1.34924e-05	3.31404e-05	5.96519e-08	1.52967e-05	2.2158e-06	4.11077e-07	4.18372e-08	1.60321e-08	7.3984e-08	1.06727e-08	1.58951e-08	0	0.151569	1	0.9824068	0.00391323	0.0136799	0.00391323	0.982407	0.01759315	0.01367992	0.1515694
18050	-765.9356	-765.2148	-0.7208183	0.115817	0.730727	0.0151538	0.00817434	0.9881827	0.008174339	0.1158168	0.01515384	0.7307275	0.0118173	0.822446	0.000360682	0.924477	0.0277542	0.00754285	0.000379021	0.00043253	0.000422884	0.000412605	0.000403656	5.77816e-05	0.0342855	0.00260603	0.000704685	3.96479e-05	1.56405e-05	6.73958e-05	6.00875e-06	1.51365e-05	1.65803e-08	1.53701e-05	6.91291e-07	1.86463e-07	1.30457e-08	6.79747e-09	1.86682e-08	4.37118e-09	6.70297e-09	0	0.254791	1	0.9835314	0.003459658	0.0130089	0.00345966	0.983531	0.01646858	0.01300892	0.2547907
