Iteration	Posterior	Likelihood	Prior	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	rf_simplex[19]	rf_simplex[20]	rf_simplex[21]	rf_simplex[22]	rf_simplex[23]	rf_simplex[24]	rf_simplex[25]	rf_simplex[26]	rf_simplex[27]	w_graph[1]	w_graph[2]	w_graph[3]	y
22400	-767.209	-767.0701	-0.138917	0.00100023	0.9052	0.0442778	0.0100402	0.00107521	0.00120046	0.00116852	0.00117545	0.00115511	0.000189873	0.027725	0.00435729	0.0010205	0.000115639	3.69455e-05	0.000180161	1.46355e-05	3.63266e-05	1.06059e-07	2.69805e-05	2.39313e-06	5.6017e-07	7.62733e-08	3.49577e-08	1.03676e-07	2.3244e-08	3.47107e-08	0.0225532	0.00237818	0.975069	0.1983512
22450	-766.0438	-765.7889	-0.2549754	0.000850637	0.921435	0.0382339	0.00581752	0.00091433	0.00101474	0.000958713	0.00101351	0.00100114	0.000175999	0.0231839	0.0043371	0.000702518	0.000112643	2.62582e-05	0.000167593	1.2275e-05	2.61563e-05	6.30013e-08	1.42824e-05	1.56833e-06	2.53279e-07	4.6391e-08	1.59474e-08	6.15832e-08	1.10755e-08	1.59186e-08	0.0225325	0.000307232	0.97716	0.1261833
22500	-765.447	-764.3406	-1.106441	0.000478444	0.922626	0.0165008	0.00540203	0.000511762	0.000563309	0.000533277	0.00056715	0.000549541	0.000100295	0.049331	0.00196221	0.000627867	6.71572e-05	2.98937e-05	7.93921e-05	1.14684e-05	2.95326e-05	3.6921e-08	2.81189e-05	6.50934e-07	2.10581e-07	2.87449e-08	1.67846e-08	3.18261e-08	1.09735e-08	1.67007e-08	0.0298265	0.00207192	0.968102	0.3031171
22550	-769.9027	-770.2132	0.3104654	0.0013034	0.865867	0.057709	0.0131846	0.00145841	0.00170818	0.00168568	0.00167054	0.00162776	0.000401049	0.0413569	0.00892217	0.00214582	0.000248159	8.22325e-05	0.00044245	3.43997e-05	8.05201e-05	3.40929e-07	6.06356e-05	7.45385e-06	1.78708e-06	2.47882e-07	1.16269e-07	3.72614e-07	7.88848e-08	1.15227e-07	0.0227218	0.00740415	0.969874	0.1915549
22600	-765.5695	-764.8978	-0.6716649	0.000632749	0.924355	0.0230687	0.00587834	0.000687392	0.000761061	0.000718778	0.000763766	0.000745737	0.000143831	0.0384742	0.00275492	0.000705877	8.94793e-05	3.16918e-05	0.000111116	1.25375e-05	3.13983e-05	6.95483e-08	3.1231e-05	1.27176e-06	3.30005e-07	5.09715e-08	2.5332e-08	5.86537e-08	1.68459e-08	2.52343e-08	0.0284343	0.00291596	0.96865	0.2262405
22650	-767.3165	-766.8189	-0.4976334	0.000608241	0.929336	0.0395694	0.00527677	0.00065977	0.000727465	0.000705001	0.000722673	0.000715606	0.000120522	0.0168894	0.00388501	0.000553151	6.92229e-05	1.3669e-05	0.000115244	5.72486e-06	1.36005e-05	4.36407e-08	1.11875e-05	1.47499e-06	2.0792e-07	2.95969e-08	8.93e-09	4.31177e-08	6.03078e-09	8.91017e-09	0.0157227	0.000151075	0.984126	0.1137386
22700	-767.5347	-767.0137	-0.5209975	0.000787577	0.929482	0.0295002	0.00395024	0.000883422	0.0010007	0.000916516	0.00100837	0.000995415	0.000235824	0.0258145	0.00438615	0.000622138	0.000140286	2.86278e-05	0.000180711	1.39372e-05	2.86126e-05	1.14291e-07	2.24269e-05	2.19807e-06	3.14151e-07	7.93933e-08	2.46746e-08	9.49096e-08	1.7577e-08	2.46659e-08	0.0284692	0.000166589	0.971364	0.103435
22750	-764.4434	-763.7288	-0.7145728	0.000469126	0.920312	0.0203971	0.00648888	0.000498441	0.00055466	0.000529598	0.000550052	0.00053403	9.15689e-05	0.0463201	0.00230236	0.000716979	6.24708e-05	2.75515e-05	8.07297e-05	1.05758e-05	2.70495e-05	3.37372e-08	2.61366e-05	7.6498e-07	2.39572e-07	2.65835e-08	1.52328e-08	3.11867e-08	9.87913e-09	1.51162e-08	0.0234071	0.00239032	0.974203	0.2970544
22800	-766.6783	-766.1598	-0.5184602	0.000835469	0.909622	0.03307	0.00852434	0.000893691	0.000999345	0.000954091	0.000988352	0.000965776	0.000170199	0.0378514	0.00376147	0.00098115	0.000112495	4.14462e-05	0.000158076	1.70034e-05	4.08239e-05	3.25241e-08	1.15946e-05	6.78415e-07	1.77782e-07	2.49123e-08	1.24092e-08	3.11633e-08	8.2314e-09	1.23296e-08	0.025449	0.00165244	0.972899	0.2305726
22850	-769.3254	-768.9052	-0.4201115	0.0008313	0.905751	0.0354981	0.0102971	0.000864382	0.000969729	0.000938575	0.000940363	0.000919842	0.000126844	0.0381027	0.00340478	0.000988878	9.42852e-05	4.00563e-05	0.000144201	1.79405e-05	3.91629e-05	6.4573e-08	2.89133e-05	1.56681e-06	4.57458e-07	5.36284e-08	2.95707e-08	7.1061e-08	1.99249e-08	2.9274e-08	0.0229197	0.00732778	0.969753	0.2609904
22900	-765.3978	-764.538	-0.8598144	0.000472896	0.932467	0.0293244	0.00575511	0.000509311	0.000564597	0.000544706	0.000558049	0.000549223	9.12744e-05	0.0254613	0.00292843	0.000588842	5.50543e-05	1.54962e-05	8.27837e-05	5.98479e-06	1.53078e-05	2.00979e-08	9.76185e-06	6.41531e-07	1.29037e-07	1.42923e-08	5.83339e-09	1.89917e-08	3.82643e-09	5.80362e-09	0.0165348	0.00209732	0.981368	0.1759283
22950	-771.5978	-771.9691	0.3712415	0.00206812	0.853063	0.0602274	0.0171164	0.00225225	0.00258471	0.00252136	0.00252237	0.00245571	0.000509402	0.043212	0.00790477	0.00232649	0.000328671	0.000130694	0.000513048	5.60264e-05	0.000127763	4.90596e-07	6.87136e-05	7.24424e-06	2.14407e-06	3.70433e-07	1.99612e-07	4.99603e-07	1.36317e-07	1.97686e-07	0.0333991	0.00833255	0.958268	0.2384852
23000	-770.0787	-769.0689	-1.009732	0.000467542	0.90953	0.0163928	0.00685299	0.000494622	0.00054816	0.000527202	0.0005465	0.000525078	9.2433e-05	0.0609797	0.0019613	0.000778315	6.55802e-05	3.60906e-05	7.93459e-05	1.34854e-05	3.52921e-05	7.46843e-08	7.14298e-05	1.35003e-06	5.40255e-07	6.08822e-08	4.13592e-08	6.80497e-08	2.68142e-08	4.09812e-08	0.0289502	0.00929339	0.961756	0.395286
23050	-763.5292	-762.3973	-1.131896	0.000420889	0.933323	0.0164473	0.00500081	0.000438878	0.000477872	0.000455037	0.000477371	0.00046611	6.52208e-05	0.0402166	0.00157749	0.00046855	4.73355e-05	2.0412e-05	5.75019e-05	8.64954e-06	2.01885e-05	1.15372e-08	1.05282e-05	2.49618e-07	7.48059e-08	9.45325e-09	5.27241e-09	1.06673e-08	3.48766e-09	5.24729e-09	0.0258308	0.00111204	0.973057	0.2821877
23100	-765.8088	-765.3973	-0.4114412	0.000617448	0.889993	0.0356699	0.0103404	0.000678033	0.000801072	0.00078276	0.000771856	0.000745052	0.000170553	0.0521734	0.0052794	0.00153212	0.000110757	4.59448e-05	0.000185518	1.64667e-05	4.42871e-05	7.83538e-08	3.85278e-05	2.25182e-06	6.51912e-07	5.94853e-08	3.26352e-08	8.37618e-08	2.08943e-08	3.21418e-08	0.0176734	0.0030977	0.979229	0.2681104
23150	-765.3964	-764.2235	-1.172924	0.000359999	0.906797	0.0131344	0.00556197	0.000384798	0.000427149	0.000406985	0.000431293	0.000411354	8.25617e-05	0.0692602	0.0017951	0.000718445	5.79179e-05	3.21248e-05	6.80289e-05	1.12192e-05	3.14811e-05	2.21909e-08	2.69818e-05	4.07933e-07	1.6385e-07	1.79716e-08	1.22747e-08	1.96964e-08	7.82082e-09	1.21749e-08	0.0281656	0.00276167	0.969073	0.4073297
23200	-763.803	-762.2494	-1.553597	0.00017834	0.943691	0.0121709	0.00432586	0.000183258	0.000200815	0.000194415	0.000195744	0.000191317	2.05131e-05	0.0373677	0.000913582	0.000306719	1.56303e-05	7.76147e-06	2.03459e-05	3.11601e-06	7.59227e-06	2.12239e-09	5.45532e-06	8.11141e-08	2.72143e-08	1.80115e-09	1.11288e-09	2.11719e-09	7.16774e-10	1.10222e-09	0.0146991	0.00101113	0.98429	0.3440425
23250	-766.785	-766.3091	-0.4759411	0.000556301	0.908189	0.041113	0.00849754	0.000609037	0.000702399	0.000696926	0.000680817	0.000666806	0.000133598	0.0317279	0.00503913	0.00107801	8.1341e-05	2.45234e-05	0.000153388	9.30321e-06	2.39349e-05	3.71643e-08	1.53701e-05	1.38735e-06	2.94962e-07	2.66321e-08	1.15198e-08	4.19595e-08	7.52888e-09	1.14034e-08	0.0138047	0.00393626	0.982259	0.184715
23300	-765.8751	-765.3607	-0.5143975	0.000721187	0.91097	0.0319478	0.00923601	0.00076428	0.000858341	0.000828183	0.000837284	0.00081719	0.000129951	0.0383148	0.00328524	0.000947641	8.73471e-05	3.56033e-05	0.00012701	1.39108e-05	3.47913e-05	8.70187e-08	4.03958e-05	2.03277e-06	5.87443e-07	6.76638e-08	3.65065e-08	8.63382e-08	2.38066e-08	3.61526e-08	0.022569	0.00174492	0.975686	0.2654409
23350	-766.4819	-765.9798	-0.5020438	0.000701254	0.900128	0.0279376	0.00779406	0.000761722	0.000868335	0.000817011	0.000866874	0.000838785	0.000186817	0.0532933	0.00418664	0.00116827	0.000126865	5.10344e-05	0.000173275	2.08093e-05	5.02332e-05	6.06296e-08	2.70341e-05	1.25391e-06	3.52265e-07	4.73931e-08	2.53306e-08	5.79039e-08	1.67739e-08	2.51604e-08	0.0257223	0.00225135	0.972026	0.2528214
23400	-765.6746	-764.4114	-1.263184	0.000210204	0.927949	0.0135402	0.00470275	0.000224811	0.00025179	0.000241987	0.000248713	0.000240338	4.30298e-05	0.0501427	0.00156303	0.000524364	2.8502e-05	1.33629e-05	3.67692e-05	4.5191e-06	1.30333e-05	1.15938e-08	2.08125e-05	3.74474e-07	1.25796e-07	8.98355e-09	5.42678e-09	1.04973e-08	3.41752e-09	5.37224e-09	0.0160325	0.00441299	0.979555	0.3331792
23450	-762.0511	-761.0439	-1.007194	0.000416037	0.939978	0.0200927	0.0042073	0.000445852	0.00049029	0.000462566	0.000491117	0.000482267	8.164e-05	0.030081	0.00214897	0.000455156	5.19411e-05	1.57418e-05	6.63891e-05	6.37499e-06	1.56321e-05	1.68149e-08	1.03108e-05	4.30103e-07	9.17068e-08	1.24525e-08	5.33233e-09	1.4666e-08	3.52523e-09	5.31652e-09	0.0213831	0.000157345	0.97846	0.188479
23500	-768.9454	-768.4405	-0.5049179	0.00078435	0.913101	0.020668	0.0069262	0.000835236	0.000917074	0.000868824	0.000923691	0.000895833	0.000160401	0.0502418	0.00244874	0.000805909	0.000109875	5.01418e-05	0.000129224	2.0849e-05	4.95948e-05	1.27107e-07	6.08906e-05	1.74303e-06	5.83819e-07	1.00527e-07	5.98003e-08	1.10953e-07	4.00866e-08	5.95255e-08	0.0386103	0.00442423	0.956965	0.3017845
23550	-767.4023	-767.1063	-0.2959492	0.000735106	0.8695	0.0325598	0.013932	0.000789042	0.000951345	0.000938811	0.000890673	0.00084666	0.000179471	0.0714483	0.00472274	0.00192679	0.000126838	7.44692e-05	0.000197757	2.49326e-05	6.98761e-05	1.38264e-07	8.04319e-05	3.08991e-06	1.25678e-06	1.12488e-07	7.92466e-08	1.47398e-07	4.97423e-08	7.71896e-08	0.0224852	0.0053364	0.972178	0.4102289
23600	-765.0595	-763.5691	-1.490408	0.000202112	0.924929	0.0095435	0.00345602	0.000215936	0.000238017	0.000224772	0.000241155	0.000231887	4.44817e-05	0.0589021	0.00122705	0.000424985	3.07082e-05	1.49989e-05	3.54762e-05	5.40482e-06	1.47996e-05	8.77783e-09	1.72971e-05	2.11242e-07	7.34444e-08	7.00063e-09	4.34856e-09	7.62059e-09	2.77619e-09	4.32481e-09	0.0219581	0.00100406	0.977038	0.347831
23650	-764.6265	-764.1091	-0.5174326	0.000721784	0.924834	0.0355194	0.00612346	0.000771499	0.000852588	0.000812737	0.000847851	0.000836431	0.000136377	0.0239174	0.00367559	0.00066326	8.69508e-05	2.24352e-05	0.000130339	9.8358e-06	2.22816e-05	4.80684e-08	1.44527e-05	1.29312e-06	2.32949e-07	3.5418e-08	1.33381e-08	4.7125e-08	9.05695e-09	1.32976e-08	0.0205364	0.00053126	0.978932	0.1486329
23700	-764.0976	-763.3774	-0.7202343	0.000505181	0.928809	0.0209114	0.00481133	0.00054902	0.000611112	0.000571898	0.000614807	0.000600655	0.000120191	0.0383495	0.00266999	0.000619702	7.65478e-05	2.5285e-05	9.59118e-05	1.02892e-05	2.5096e-05	4.09788e-08	2.15902e-05	8.74041e-07	2.04965e-07	3.04517e-08	1.40529e-08	3.52944e-08	9.34464e-09	1.40084e-08	0.0251673	0.0014536	0.973379	0.2051013
23750	-766.1687	-766.2178	0.04912196	0.00117395	0.881259	0.0517269	0.0125529	0.00126695	0.00145747	0.00141334	0.00141481	0.00138195	0.000265923	0.0374178	0.00640276	0.00161057	0.000174298	6.17262e-05	0.000299546	2.51708e-05	6.03187e-05	1.29257e-07	2.98767e-05	2.98774e-06	7.46235e-07	9.81928e-08	4.75743e-08	1.42588e-07	3.15642e-08	4.71063e-08	0.0223798	0.000291061	0.977329	0.2144497
23800	-764.5109	-763.83	-0.6808911	0.000637339	0.924464	0.0268569	0.00583265	0.000683633	0.000759722	0.000715575	0.000759581	0.000744492	0.00013468	0.0342458	0.00316889	0.00070139	8.8652e-05	2.82665e-05	0.000118662	1.20552e-05	2.80337e-05	4.46749e-08	1.8707e-05	1.01125e-06	2.25246e-07	3.38923e-08	1.52056e-08	4.12024e-08	1.02213e-08	1.51511e-08	0.0242561	0.000750995	0.974993	0.1920641
23850	-765.9121	-765.5005	-0.4116535	0.0005868	0.895419	0.0282957	0.0101379	0.000631167	0.000733169	0.000711677	0.000706442	0.000679515	0.000134954	0.0565954	0.00369437	0.00128757	9.12029e-05	4.50102e-05	0.000134332	1.55765e-05	4.32486e-05	8.30439e-08	5.3839e-05	2.01548e-06	7.01624e-07	6.5186e-08	4.12046e-08	8.30704e-08	2.62208e-08	4.05303e-08	0.0209753	0.00201465	0.97701	0.3396746
23900	-768.7666	-768.3535	-0.4131088	0.000608243	0.926061	0.0399423	0.00609466	0.000658575	0.000728604	0.000710185	0.000720393	0.000712167	0.000118519	0.0189128	0.00386807	0.000623541	6.84621e-05	1.52455e-05	0.000115611	6.15474e-06	1.51174e-05	6.13018e-08	1.80383e-05	2.06888e-06	3.30897e-07	4.18499e-08	1.42819e-08	6.14656e-08	9.55075e-09	1.42303e-08	0.0155159	0.000931999	0.983552	0.1322437
23950	-768.7474	-767.859	-0.8884271	0.000727625	0.947914	0.0266128	0.00351366	0.000754601	0.00080744	0.000766847	0.000808753	0.000803419	8.84828e-05	0.0147342	0.00200344	0.000280921	6.15951e-05	1.28849e-05	7.8687e-05	6.96517e-06	1.2872e-05	3.49156e-08	9.60806e-06	7.9032e-07	1.11799e-07	2.72173e-08	8.33656e-09	3.2366e-08	6.06086e-09	8.33178e-09	0.0273083	0.00242072	0.970271	0.1017703
24000	-765.0919	-763.499	-1.592835	0.000160701	0.937701	0.00899178	0.0031141	0.000171103	0.000187149	0.000178285	0.000188208	0.000182246	3.078e-05	0.0477115	0.000977352	0.000326143	2.04116e-05	9.42667e-06	2.37657e-05	3.25673e-06	9.29515e-06	5.54308e-09	1.32049e-05	1.56418e-07	5.23883e-08	4.29835e-09	2.57551e-09	4.70827e-09	1.63209e-09	2.56095e-09	0.0185239	0.00334554	0.978131	0.3319611
24050	-769.5022	-769.1725	-0.3297139	0.0009585	0.879786	0.0342525	0.0153222	0.00100708	0.00118283	0.0011601	0.00110485	0.00106119	0.000170969	0.0580851	0.00377822	0.00159565	0.000123785	7.44512e-05	0.000182102	2.57554e-05	7.03096e-05	1.13548e-07	5.51208e-05	2.10904e-06	8.86156e-07	9.39932e-08	6.7019e-08	1.18308e-07	4.21295e-08	6.54415e-08	0.0273825	0.000384596	0.972233	0.4297808
24100	-767.7027	-766.8743	-0.8284403	0.000810975	0.942236	0.0246195	0.00378759	0.00085795	0.000931446	0.000872625	0.000936084	0.000926755	0.000136503	0.0208648	0.00237475	0.000382467	8.96739e-05	2.10413e-05	0.000108054	1.08407e-05	2.10207e-05	4.23135e-08	1.09534e-05	7.36127e-07	1.20414e-07	3.17471e-08	1.09587e-08	3.61032e-08	7.87921e-09	1.0953e-08	0.0335214	0.000561395	0.965917	0.1199437
24150	-763.4033	-762.959	-0.4442252	0.000735115	0.91705	0.0331496	0.00760482	0.000793235	0.00088473	0.00084819	0.000875644	0.000858351	0.000153184	0.0322129	0.00365122	0.000854887	9.54901e-05	3.11469e-05	0.000136834	1.2392e-05	3.0732e-05	5.55561e-08	1.96837e-05	1.28633e-06	3.02249e-07	4.06752e-08	1.863e-08	5.18598e-08	1.23291e-08	1.85254e-08	0.0225676	0.00216601	0.975266	0.2035029
24200	-764.5897	-763.1157	-1.473951	0.000199667	0.946738	0.0120569	0.00342516	0.000208836	0.000227129	0.000217143	0.000226233	0.000221386	2.98785e-05	0.0350022	0.00107754	0.000299314	2.07441e-05	8.31996e-06	2.56251e-05	3.28555e-06	8.22095e-06	2.10071e-09	3.76763e-06	6.89896e-08	1.92681e-08	1.66845e-09	8.84721e-10	1.90674e-09	5.73977e-10	8.80235e-10	0.0168878	0.00283671	0.980275	0.2680355
24250	-765.5452	-763.8127	-1.732554	0.000130274	0.951546	0.0102959	0.00254997	0.000137165	0.000149884	0.000142446	0.000149715	0.000146647	2.15168e-05	0.0334411	0.000996354	0.000243274	1.46443e-05	5.23139e-06	1.83954e-05	2.05574e-06	5.17832e-06	1.78704e-09	4.36599e-06	7.70573e-08	1.89116e-08	1.39412e-09	6.76069e-10	1.61626e-09	4.38207e-10	6.73146e-10	0.0130255	0.00346032	0.983514	0.233624
24300	-763.5211	-762.5824	-0.9387645	0.000460682	0.920321	0.0167872	0.00582758	0.000492331	0.00054344	0.000516978	0.000544951	0.000527015	9.53223e-05	0.0510003	0.00197562	0.000666175	6.38648e-05	2.98001e-05	7.66046e-05	1.09686e-05	2.93387e-05	3.66049e-08	3.00366e-05	6.76263e-07	2.29851e-07	2.85774e-08	1.72445e-08	3.18835e-08	1.11385e-08	1.71349e-08	0.0281693	0.00184807	0.969983	0.3253025
24350	-763.5149	-762.1911	-1.323716	0.000275541	0.933018	0.0151552	0.00415797	0.000298082	0.000331633	0.000313228	0.000332331	0.00032301	6.23623e-05	0.0432372	0.00185556	0.000502604	3.99131e-05	1.5264e-05	5.00395e-05	5.49558e-06	1.50647e-05	1.00858e-08	1.13079e-05	2.79694e-07	7.61111e-08	7.56714e-09	3.93362e-09	8.73413e-09	2.5221e-09	3.9125e-09	0.018982	0.0005885	0.980429	0.2577241
24400	-764.962	-764.9046	-0.05743229	0.000892074	0.896259	0.0427615	0.0107971	0.000966861	0.00110619	0.00107414	0.00107518	0.00104948	0.000200078	0.036975	0.00507239	0.00130724	0.000126191	4.53397e-05	0.000204573	1.7085e-05	4.4238e-05	7.8446e-08	2.41618e-05	1.90796e-06	4.89679e-07	5.81028e-08	2.86579e-08	8.06139e-08	1.86449e-08	2.83657e-08	0.0209441	3.42983e-05	0.979022	0.2279696
24450	-763.8171	-763.0784	-0.7386465	0.000483155	0.91814	0.0252138	0.00735488	0.000520156	0.000586542	0.000566421	0.000575626	0.000559985	0.000102132	0.041927	0.00288953	0.000837116	6.54284e-05	2.64344e-05	9.22582e-05	9.66618e-06	2.58213e-05	3.43005e-08	2.26773e-05	9.02044e-07	2.62595e-07	2.5821e-08	1.39359e-08	3.22497e-08	8.98302e-09	1.38025e-08	0.0196059	0.00548831	0.974906	0.2691231
24500	-767.4739	-767.0176	-0.4563488	0.000629557	0.899499	0.0348532	0.00932632	0.000673462	0.00077879	0.000749038	0.000755763	0.000734473	0.000141844	0.0456983	0.00455379	0.00122623	9.84875e-05	3.88888e-05	0.000162539	1.56619e-05	3.78659e-05	4.85765e-08	2.46157e-05	1.44333e-06	3.87737e-07	3.84618e-08	2.03131e-08	5.38855e-08	1.33322e-08	2.00798e-08	0.0181163	0.00185257	0.980031	0.2460147
24550	-769.1861	-768.9726	-0.2135806	0.00131569	0.910735	0.0394557	0.00588616	0.0014744	0.00166319	0.00154076	0.00167331	0.00165287	0.00038667	0.0269102	0.00569338	0.000911521	0.000228662	5.09426e-05	0.000299324	2.69689e-05	5.09117e-05	3.01961e-07	3.80173e-05	4.58724e-06	7.44735e-07	2.0944e-07	7.11916e-08	2.53398e-07	5.25977e-08	7.11527e-08	0.0349407	0.00566121	0.959398	0.1057365
24600	-764.7035	-764.4266	-0.2768761	0.00112236	0.902504	0.0394217	0.00886374	0.00122089	0.00136748	0.00129897	0.00136144	0.00133376	0.000262413	0.0347054	0.00485219	0.0011266	0.000164686	5.30657e-05	0.000230757	2.25308e-05	5.25368e-05	1.41916e-07	3.16938e-05	2.5597e-06	5.97597e-07	1.04292e-07	4.74297e-08	1.30931e-07	3.21198e-08	4.72266e-08	0.0288723	0.00140468	0.969723	0.1925312
24650	-765.0845	-764.2192	-0.8653046	0.00051537	0.917097	0.0204911	0.00717939	0.000536535	0.00059459	0.000569277	0.000586276	0.000569261	8.38959e-05	0.0487101	0.00211778	0.000713234	6.29445e-05	3.09677e-05	8.14446e-05	1.29465e-05	3.03661e-05	2.03292e-08	1.69065e-05	4.45692e-07	1.50917e-07	1.70774e-08	1.05294e-08	2.00043e-08	6.9265e-09	1.04397e-08	0.0251418	0.00176968	0.973088	0.3295697
24700	-763.9704	-763.1671	-0.8032808	0.000549401	0.92215	0.0236086	0.00679955	0.000588393	0.000653635	0.000625332	0.000648122	0.000631667	0.000109463	0.0400542	0.00258247	0.00073878	7.07458e-05	2.81594e-05	9.27908e-05	1.06451e-05	2.76942e-05	4.79209e-08	2.8239e-05	1.05105e-06	3.02725e-07	3.62634e-08	1.94478e-08	4.31311e-08	1.26615e-08	1.93144e-08	0.0237726	0.00285368	0.973374	0.2644027
24750	-765.4494	-764.776	-0.6734456	0.00051793	0.905595	0.0241335	0.00907985	0.000547257	0.000624308	0.000606208	0.000603255	0.000582439	9.85238e-05	0.0535835	0.00274817	0.000994673	6.95789e-05	3.5864e-05	9.77818e-05	1.33624e-05	3.46283e-05	4.03474e-08	3.24175e-05	9.80178e-07	3.55737e-07	3.26885e-08	2.09987e-08	4.03146e-08	1.34916e-08	2.06927e-08	0.0215442	0.0064383	0.972018	0.3557066
24800	-764.2644	-763.8259	-0.4384612	0.000779914	0.928111	0.0339842	0.0056835	0.000837286	0.000920147	0.000874038	0.000918456	0.000906977	0.00014915	0.0224861	0.00345163	0.000604213	9.20611e-05	2.27446e-05	0.000129358	1.00422e-05	2.26379e-05	5.58941e-08	1.46969e-05	1.30517e-06	2.2885e-07	4.02074e-08	1.46587e-08	5.10473e-08	1.00199e-08	1.4628e-08	0.0233462	0.000165394	0.976488	0.1414989
24850	-770.8054	-769.5666	-1.238858	0.000254859	0.903579	0.0148445	0.00872898	0.000263056	0.000313051	0.000310708	0.000285601	0.000271942	3.74592e-05	0.0686498	0.00152094	0.000784016	2.94705e-05	2.23374e-05	4.11115e-05	6.90115e-06	2.06428e-05	1.48531e-08	3.5233e-05	4.59893e-07	2.32587e-07	1.30141e-08	1.08416e-08	1.56303e-08	6.61018e-09	1.04952e-08	0.0170759	0.0037346	0.97919	0.5894129
24900	-765.8881	-765.0305	-0.8575369	0.000236241	0.898454	0.0231854	0.0110978	0.000248014	0.000329232	0.00033236	0.0002725	0.00026027	4.14014e-05	0.0617295	0.00254753	0.00112511	3.00569e-05	2.05005e-05	5.77782e-05	5.73376e-06	1.79018e-05	4.01098e-09	8.4388e-06	2.0133e-07	8.73649e-08	3.33062e-09	2.55329e-09	4.98021e-09	1.50406e-09	2.41275e-09	0.0101441	0.00039131	0.989465	0.4763903
24950	-763.7691	-762.9542	-0.8148981	0.000462207	0.931317	0.0214173	0.00586111	0.000487252	0.000536001	0.000512355	0.000531184	0.000519673	7.71424e-05	0.0354645	0.0020717	0.000562579	5.22579e-05	2.02488e-05	6.85621e-05	8.06977e-06	1.99634e-05	1.42102e-08	1.02238e-05	3.53152e-07	9.63944e-08	1.10896e-08	5.73605e-09	1.32045e-08	3.7496e-09	5.70164e-09	0.0218556	0.00110205	0.977042	0.2528959
25000	-763.0388	-762.0677	-0.9710977	0.000297946	0.92492	0.0203743	0.00582612	0.00032122	0.000364468	0.000350755	0.000357231	0.000346972	6.52061e-05	0.0435008	0.00243216	0.000686547	4.20858e-05	1.68682e-05	6.05303e-05	5.91371e-06	1.64484e-05	1.31239e-08	1.40462e-05	4.53383e-07	1.28028e-07	9.92098e-09	5.3149e-09	1.2553e-08	3.37351e-09	5.26021e-09	0.0150961	0.00227997	0.982624	0.2702624
25050	-768.1713	-767.4987	-0.672612	0.000639332	0.908205	0.0195549	0.00588961	0.000705123	0.00079186	0.00073672	0.000804665	0.000775993	0.00018528	0.0573231	0.00303337	0.0009062	0.000119865	4.98274e-05	0.000142033	1.9634e-05	4.93441e-05	1.31115e-07	6.49415e-05	1.97604e-06	6.00288e-07	9.93322e-08	5.561e-08	1.10304e-07	3.69756e-08	5.5387e-08	0.0343272	0.00337594	0.962297	0.270414
25100	-770.3661	-770.6767	0.3105948	0.00104898	0.855209	0.0595585	0.0192565	0.00113599	0.00142759	0.00145316	0.00127283	0.00122831	0.000244212	0.0473943	0.00754357	0.0024588	0.000160269	7.50365e-05	0.000346887	2.52447e-05	6.93782e-05	2.57401e-07	8.09181e-05	7.33269e-06	2.35845e-06	1.97417e-07	1.1867e-07	3.35567e-07	7.45985e-08	1.14818e-07	0.0170346	0.00139131	0.981574	0.2986881
25150	-767.4094	-766.8793	-0.5300518	0.000468533	0.897322	0.0289106	0.00969246	0.000506126	0.000597389	0.000586683	0.000568874	0.000547877	0.000112501	0.0552029	0.00389122	0.00127915	7.54207e-05	3.55565e-05	0.000121894	1.25e-05	3.39805e-05	4.17055e-08	3.20015e-05	1.29635e-06	4.26154e-07	3.24901e-08	1.97771e-08	4.43349e-08	1.26075e-08	1.94081e-08	0.016457	0.00657034	0.976973	0.3153474
25200	-765.5407	-765.173	-0.3677035	0.000781922	0.922232	0.0270827	0.0056748	0.000855107	0.000952762	0.000889315	0.000958624	0.000939364	0.00019283	0.0348098	0.00349416	0.000749738	0.000120009	3.62951e-05	0.000151523	1.55046e-05	3.6101e-05	8.3478e-08	2.54007e-05	1.48244e-06	3.21634e-07	6.08536e-08	2.61335e-08	7.10507e-08	1.7705e-08	2.60734e-08	0.030008	3.51612e-06	0.969988	0.1797294
25250	-764.0921	-762.7478	-1.344358	0.000304276	0.930465	0.0136036	0.00453762	0.000318096	0.000348482	0.000331866	0.00034827	0.000338382	5.12424e-05	0.0473319	0.00142414	0.000457596	3.74979e-05	1.75064e-05	4.54686e-05	7.20103e-06	1.72716e-05	1.06444e-08	1.43231e-05	2.59669e-07	8.40649e-08	8.79022e-09	5.22422e-09	9.88818e-09	3.42651e-09	5.19393e-09	0.0226904	0.003234	0.974076	0.3143077
